TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Correct	Sorted	Time
4	6	/	SimulatorPropertiesTest	testGetCoordinatorPort	assertEquals(0,simulatorProperties.getCoordinatorPort());	assertNull(null);	0	0	77.0362229347229
4	7	/	SimulatorPropertiesTest	testGetCoordinatorPort	assertEquals(0,simulatorProperties.getCoordinatorPort());	assertSame(0,focalObject.getCoordinatorPort());	0	0	77.0362229347229
4	8	/	SimulatorPropertiesTest	testGetCoordinatorPort	assertEquals(0,simulatorProperties.getCoordinatorPort());	assertNotSame(null,focalObject.getCoordinatorPort());	0	0	77.0362229347229
4	9	/	SimulatorPropertiesTest	testGetCoordinatorPort	assertEquals(0,simulatorProperties.getCoordinatorPort());	assertFalse(focalObject.getCoordinatorPort()<0);	0	0	77.0362229347229
5	0	hazelcast/hazelcast-simulator	TestExceptionTest	testConstructor_withMessageFormat_withException	"assertEquals(""STR"",exception.getMessage());"	assertFalse(exception.getMessage().isEmpty());	0	0	68.68728613853455
5	1	/	TestExceptionTest	testConstructor_withMessageFormat_withException	"assertEquals(""STR"",exception.getMessage());"	assertNotNull(exception);	0	0	68.68728613853455
5	2	/	TestExceptionTest	testConstructor_withMessageFormat_withException	"assertEquals(""STR"",exception.getMessage());"	"assertSame(""STR"",exception.getMessage());"	0	0	68.68728613853455
5	3	/	TestExceptionTest	testConstructor_withMessageFormat_withException	"assertEquals(""STR"",exception.getMessage());"	assertNull(exception.getCause().getMessage());	0	0	68.68728613853455
5	4	/	TestExceptionTest	testConstructor_withMessageFormat_withException	"assertEquals(""STR"",exception.getMessage());"	assertTrue(exception.getCause()instanceofRuntimeException);	0	0	68.68728613853455
5	5	/	TestExceptionTest	testConstructor_withMessageFormat_withException	"assertEquals(""STR"",exception.getMessage());"	"assertEquals(""STR"",exception.getMessage());"	1	0	68.68728613853455
5	6	/	TestExceptionTest	testConstructor_withMessageFormat_withException	"assertEquals(""STR"",exception.getMessage());"	"assertNotEquals(""STR"",exception.getMessage());"	0	0	68.68728613853455
5	7	/	TestExceptionTest	testConstructor_withMessageFormat_withException	"assertEquals(""STR"",exception.getMessage());"	assertNull(exception.getDescription());	0	0	68.68728613853455
5	8	/	TestExceptionTest	testConstructor_withMessageFormat_withException	"assertEquals(""STR"",exception.getMessage());"	"assertNotSame(""STR"",exception.getMessage());"	0	0	68.68728613853455
6	0	hazelcast/hazelcast-simulator	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertTrue(exceptionFile.exists());	1	0	72.04337692260742
6	1	/	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	"assertEquals(""STR"",exceptionFile.getName());"	0	0	72.04337692260742
6	2	/	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertNotSame(IOException.class,ExceptionReporter.getException(exceptionFile).getClass());	0	0	72.04337692260742
6	3	/	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertThat(exceptionFile.getParentFile().isDirectory(),CoreMatchers.equalTo(true));	0	0	72.04337692260742
6	4	/	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertThat(exceptionFile.getParentFile().getName(),CoreMatchers.notNullValue());	0	0	72.04337692260742
6	5	/	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertNotEquals(null,exceptionFile.getParentFile());	0	0	72.04337692260742
6	6	/	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertSame(RuntimeException.class,ExceptionReporter.getException(exceptionFile).getClass());	0	0	72.04337692260742
6	7	/	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertArrayEquals(newbyte[]{},ExceptionReporter.getException(exceptionFile).getMessage().getBytes());	0	0	72.04337692260742
6	8	/	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertFalse(exceptionFile.isDirectory());	0	0	72.04337692260742
6	9	/	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertThat(ExceptionReporter.getException(exceptionFile).getCause(),CoreMatchers.instanceOf(RuntimeException.class));	0	0	72.04337692260742
7	0	hazelcast/hazelcast-simulator	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	assertNotEquals(expected,bind0(object,property,value));	0	0	75.20873618125916
7	1	/	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	assertArrayEquals(expectedArray,bind0(object,property,value));	0	0	75.20873618125916
7	2	/	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	assertNotSame(expected,bind0(object,property,value));	0	0	75.20873618125916
7	3	/	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	assertNull(bind0(object,property,value));	0	0	75.20873618125916
7	4	/	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	assertTrue(bind0(object,property,value));	0	0	75.20873618125916
7	5	/	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	assertNotNull(bind0(object,property,value));	0	0	75.20873618125916
7	6	/	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	assertFalse(bind0(object,property,value));	0	0	75.20873618125916
7	7	/	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	assertEquals(expected,bind0(object,property,value));	0	0	75.20873618125916
7	8	/	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	assertSame(expected,bind0(object,property,value));	0	0	75.20873618125916
7	9	/	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	assertThrows(BindException.class,()->bind0(object,property,value));	0	0	75.20873618125916
8	0	fluent/fluent-logger-java	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertNotNull(loggerA0);	0	0	73.97312498092651
8	1	/	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertTrue(loggerA1instanceofFluentLogger);	0	0	73.97312498092651
8	2	/	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertTrue(loggerA_lh0.getReconnector()instanceofExponentialDelayReconnector);	0	0	73.97312498092651
8	3	/	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertEquals(1234,loggerA_lh1.getPort());	0	0	73.97312498092651
8	4	/	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	"assertEquals(""STR"",loggerB0.getTagPrefix());"	0	0	73.97312498092651
8	5	/	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	???;	0	0	73.97312498092651
8	6	/	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertNotEquals(loggerA0.getTagPrefix(),loggerB0.getTagPrefix());	0	0	73.97312498092651
8	7	/	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertSame(loggerA0,loggerA1);	0	0	73.97312498092651
8	8	/	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertNotSame(loggerA_lh0,loggerA_lh1);	0	0	73.97312498092651
8	9	/	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	"assertEquals(""STR"",loggerA_lh0.getHost());"	0	0	73.97312498092651
9	0	nidi3/graphviz-java	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertNotEquals(attrs(),attrs(attrs()));	0	0	164.8704137802124
9	1	/	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertNotSame(attrs(),attrs(attrs()));	0	0	164.8704137802124
9	2	/	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertEquals(1,attrs(attrs()).size());	0	0	164.8704137802124
9	3	/	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertFalse(attrs().isEmpty());	0	0	164.8704137802124
9	4	/	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertArrayEquals(newAttributes[]{},attrs().toArray());	0	0	164.8704137802124
9	5	/	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertEquals(attrs(attrs()),attrs(attrs(attrs())));	0	0	164.8704137802124
9	6	/	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertSame(attrs(),attrs());	0	0	164.8704137802124
9	7	/	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertNull(attrs());	0	0	164.8704137802124
9	8	/	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertTrue(attrs().isEmpty());	0	0	164.8704137802124
9	9	/	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertNotNull(attrs());	0	0	164.8704137802124
10	0	nidi3/graphviz-java	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertEquals(0,opts.args.size());	0	0	82.41999411582947
10	1	/	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertTrue(opts.args.isEmpty());	0	0	82.41999411582947
10	2	/	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertSame(GraphvizServer.CmdOptions.class,opts.getClass());	0	0	82.41999411582947
10	3	/	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	"assertTrue(opts.opts.containsKey(""STR""));"	0	0	82.41999411582947
10	4	/	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertTrue(opts.opts.isEmpty());	0	0	82.41999411582947
10	5	/	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertEquals(0,opts.opts.size());	0	0	82.41999411582947
10	6	/	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	"assertTrue(opts.opts.containsValue(""STR""));"	0	0	82.41999411582947
10	7	/	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertNotNull(opts);	0	0	82.41999411582947
11	0	nidi3/graphviz-java	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertNotNull(object);	0	0	80.7512559890747
11	1	/	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertFalse(condition);	0	0	80.7512559890747
11	2	/	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertArrayEquals(expectedArray,actualArray);	0	0	80.7512559890747
11	3	/	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertTrue(condition);	0	0	80.7512559890747
11	4	/	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertSame(expected,actual);	0	0	80.7512559890747
11	5	/	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertNotSame(expected,actual);	0	0	80.7512559890747
11	6	/	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertEquals(expected,actual);	0	0	80.7512559890747
11	7	/	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertNull(object);	0	0	80.7512559890747
12	0	nidi3/graphviz-java	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertNull(tail);	0	0	77.70136213302612
12	1	/	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertSame(tail,EndLabel.tail(Label.of(""STR""),1d,2d));"	0	0	77.70136213302612
12	2	/	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertNotNull(tail);	0	0	77.70136213302612
12	3	/	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertArrayEquals(newObject[]{1d,2d});	0	0	77.70136213302612
12	4	/	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertNotSame(tail,EndLabel.tail(Label.of(""STR""),1d,2d));"	0	0	77.70136213302612
12	5	/	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertTrue(tailinstanceofEndLabel);	0	0	77.70136213302612
12	6	/	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertNotEquals(newObject[]{1d,2d});	0	0	77.70136213302612
12	7	/	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertNotEquals(""STR"",tail.getLabel());"	0	0	77.70136213302612
12	8	/	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertEquals(""STR"",tail.getLabel());"	0	0	77.70136213302612
12	9	/	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertFalse(tailinstanceofEndLabel);	0	0	77.70136213302612
13	0	orientechnologies/orientdb	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertArrayEquals(newboolean[]{},newboolean[]{doc.isDirty()});	0	0	335.1595108509064
13	1	/	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	1	0	335.1595108509064
13	2	/	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertNotNull(doc.isDirty());	0	0	335.1595108509064
13	3	/	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertTrue(!doc.isDirty());	0	0	335.1595108509064
13	4	/	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertNotEquals(null,doc.isDirty());	0	0	335.1595108509064
13	5	/	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertNotEquals(true,doc.isDirty());	0	0	335.1595108509064
13	6	/	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertEquals(false,doc.isDirty());	0	0	335.1595108509064
13	7	/	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertNotSame(true,doc.isDirty());	0	0	335.1595108509064
13	8	/	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertNull(null);	0	0	335.1595108509064
13	9	/	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertSame(false,doc.isDirty());	0	0	335.1595108509064
14	0	orientechnologies/orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertNotSame(classA.getName(),classLinked.getName());	0	0	379.1927499771118
14	1	/	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertNotEquals(classA.getName(),""STR"");"	0	0	379.1927499771118
14	2	/	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertNull(classA.getProperty(""STR""));"	0	0	379.1927499771118
14	3	/	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertFalse(schema.existsClass(""STR""));"	0	0	379.1927499771118
14	4	/	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertNotSame(classA.getProperty(""STR""),classA.getProperty(""STR""));"	0	0	379.1927499771118
14	5	/	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertSame(prop.getType(),OType.LINK);	0	0	379.1927499771118
14	6	/	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertNotNull(db);	0	0	379.1927499771118
14	7	/	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertTrue(classA.existsProperty(""STR""));"	0	0	379.1927499771118
14	8	/	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertEquals(classA.getName(),""STR"");"	0	0	379.1927499771118
14	9	/	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertNotEquals(classLinked,classA);	0	0	379.1927499771118
15	0	orientechnologies/orientdb	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertNotSame(factory.getPool(),g.getRawGraph().getRaw().getTransaction().getDatabase().getThreadPool());	0	0	142.84067106246948
15	1	/	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertNull(g);	0	0	142.84067106246948
15	2	/	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertNotNull(g);	0	0	142.84067106246948
15	3	/	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertEquals(5,factory.getPool().getMin());	0	0	142.84067106246948
15	4	/	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertArrayEquals(newint[]{1,2,3},newint[]{1,2,3});	0	0	142.84067106246948
15	5	/	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	"assertNotEquals(""STR"",""STR"");"	0	0	142.84067106246948
15	6	/	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertSame(factory.getPool(),g.getRawGraph().getRaw().getTransaction().getDatabase().getPool());	0	0	142.84067106246948
15	7	/	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertTrue(g.getRawGraph()instanceofOrientGraph);	0	0	142.84067106246948
15	8	/	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertNotEquals(10,factory.getPool().getMax());	0	0	142.84067106246948
15	9	/	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertFalse(g.isClosed());	0	0	142.84067106246948
