TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Correct	Sorted	Time
3	3	/	ODatabaseDocumentTxTest	testReturnDeclaredIntent	assertNotNull(db.getActiveIntent());	assertEquals(intent,getActiveIntent());	0	0	776.0850610733032
3	4	/	ODatabaseDocumentTxTest	testReturnDeclaredIntent	assertNotNull(db.getActiveIntent());	assertEquals(OIntent.class,getActiveIntent().getClass());	0	0	776.0850610733032
3	5	/	ODatabaseDocumentTxTest	testReturnDeclaredIntent	assertNotNull(db.getActiveIntent());	assertTrue(db.getActiveIntent()instanceofOIntentMassiveInsert);	0	0	776.0850610733032
3	6	/	ODatabaseDocumentTxTest	testReturnDeclaredIntent	assertNotNull(db.getActiveIntent());	assertSame(getActiveIntent(),internal.getActiveIntent());	0	0	776.0850610733032
3	7	/	ODatabaseDocumentTxTest	testReturnDeclaredIntent	assertNotNull(db.getActiveIntent());	assertNotEquals(null,db.getActiveIntent());	0	0	776.0850610733032
3	8	/	ODatabaseDocumentTxTest	testReturnDeclaredIntent	assertNotNull(db.getActiveIntent());	assertNotSame(internal.getActiveIntent(),getActiveIntent());	0	0	776.0850610733032
3	9	/	ODatabaseDocumentTxTest	testReturnDeclaredIntent	assertNotNull(db.getActiveIntent());	assertSame(intent,getActiveIntent());	0	0	776.0850610733032
4	0	orientechnologies/orientdb	OByteBufferUtilsTest	testSplitShort	assertEquals(storedVar,var);	assertNotNull(buffer1);	0	0	253.28370785713196
4	1	/	OByteBufferUtilsTest	testSplitShort	assertEquals(storedVar,var);	assertEquals(storedVar,var);	1	0	253.28370785713196
4	2	/	OByteBufferUtilsTest	testSplitShort	assertEquals(storedVar,var);	assertTrue(storedVar>var);	0	0	253.28370785713196
4	3	/	OByteBufferUtilsTest	testSplitShort	assertEquals(storedVar,var);	assertFalse(storedVar<var);	0	0	253.28370785713196
4	4	/	OByteBufferUtilsTest	testSplitShort	assertEquals(storedVar,var);	assertNull(buffer2.get(9));	0	0	253.28370785713196
4	5	/	OByteBufferUtilsTest	testSplitShort	assertEquals(storedVar,var);	assertEquals(buffer1.get(9),buffer.get(0));	0	0	253.28370785713196
4	6	/	OByteBufferUtilsTest	testSplitShort	assertEquals(storedVar,var);	assertNotSame(buffer,buffer2);	0	0	253.28370785713196
4	7	/	OByteBufferUtilsTest	testSplitShort	assertEquals(storedVar,var);	assertSame(buffer,buffer1);	0	0	253.28370785713196
4	8	/	OByteBufferUtilsTest	testSplitShort	assertEquals(storedVar,var);	assertNotEquals(buffer1.get(8),buffer.get(1));	0	0	253.28370785713196
4	9	/	OByteBufferUtilsTest	testSplitShort	assertEquals(storedVar,var);	assertArrayEquals(buffer.array(),buffer2.array());	0	0	253.28370785713196
5	0	orientechnologies/orientdb	OMatchStatementExecutionTest	testMaxDepthArrow	assertEquals(2,qResult.size());	assertEquals(5,qResult.size());	0	0	211.95056009292603
5	1	/	OMatchStatementExecutionTest	testMaxDepthArrow	assertEquals(2,qResult.size());	"assertEquals(1,qResult.get(0).field(""STR""));"	0	0	211.95056009292603
5	2	/	OMatchStatementExecutionTest	testMaxDepthArrow	assertEquals(2,qResult.size());	"assertFalse(qResult.stream().anyMatch(doc->doc.field(""STR"").equals(""STR"")));"	0	0	211.95056009292603
5	3	/	OMatchStatementExecutionTest	testMaxDepthArrow	assertEquals(2,qResult.size());	"assertNotNull(qResult.get(0).field(""STR""));"	0	0	211.95056009292603
5	4	/	OMatchStatementExecutionTest	testMaxDepthArrow	assertEquals(2,qResult.size());	assertTrue(qResult.isEmpty());	0	0	211.95056009292603
5	5	/	OMatchStatementExecutionTest	testMaxDepthArrow	assertEquals(2,qResult.size());	assertEquals(0,qResult.size());	0	0	211.95056009292603
5	6	/	OMatchStatementExecutionTest	testMaxDepthArrow	assertEquals(2,qResult.size());	"assertTrue(qResult.stream().anyMatch(doc->doc.field(""STR"").equals(""STR"")));"	0	0	211.95056009292603
5	7	/	OMatchStatementExecutionTest	testMaxDepthArrow	assertEquals(2,qResult.size());	assertNotNull(qResult);	0	0	211.95056009292603
5	8	/	OMatchStatementExecutionTest	testMaxDepthArrow	assertEquals(2,qResult.size());	"assertEquals(""STR"",qResult.get(0).field(""STR""));"	0	0	211.95056009292603
5	9	/	OMatchStatementExecutionTest	testMaxDepthArrow	assertEquals(2,qResult.size());	assertTrue(qResult.size()>3);	0	0	211.95056009292603
6	0	orientechnologies/orientdb	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertFalse(getParamCount()==0);	0	0	256.25074100494385
6	1	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertTrue(getParamCount()>0);	0	0	256.25074100494385
6	2	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertNotSame(simpleKeyIndexDefinition.getKeyType(),OType.DOUBLE);	0	0	256.25074100494385
6	3	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertEquals(1,getParamCount());	0	0	256.25074100494385
6	4	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertNull(null);	0	0	256.25074100494385
6	5	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertNotNull(keyTypes);	0	0	256.25074100494385
6	6	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertNotEquals(0,getParamCount());	0	0	256.25074100494385
6	7	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	???;	0	0	256.25074100494385
6	8	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertNotEquals(keyTypes.length,0);	0	0	256.25074100494385
6	9	/	OSimpleKeyIndexDefinitionTest	testParamCountOneItem	assertEquals(keyIndexDefinition.getParamCount(),1);	assertSame(simpleKeyIndexDefinition.getKeyType(),OType.INTEGER);	0	0	256.25074100494385
7	0	orientechnologies/orientdb	ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	"assertTrue(doc.containsField(""STR""));"	0	0	235.64831399917603
7	1	/	ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	"assertFalse(doc2.containsField(""STR""));"	0	0	235.64831399917603
7	2	/	ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	assertTrue(getReal().newRecords.contains(doc));	0	0	235.64831399917603
7	3	/	ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	"assertEquals(""STR"",doc.field(""STR""));"	0	0	235.64831399917603
7	4	/	ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	assertSame(doc,manager.getRecord());	0	0	235.64831399917603
7	5	/	ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	assertNotNull(manager);	0	0	235.64831399917603
7	6	/	ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	assertNotNull(doc);	0	0	235.64831399917603
7	7	/	ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	assertSame(getReal().newRecords,getNewRecords());	0	0	235.64831399917603
7	8	/	ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	assertNotEquals(doc,doc2);	0	0	235.64831399917603
8	0	orientechnologies/orientdb	OETLFieldTransformerTest	testExpression	assertEquals(1,getResult().size());	assertTrue(proc.getPipeline().isStopped());	0	0	92.51036024093628
8	1	/	OETLFieldTransformerTest	testExpression	assertEquals(1,getResult().size());	assertTrue(proc.getPipeline().isStarted());	0	0	92.51036024093628
8	2	/	OETLFieldTransformerTest	testExpression	assertEquals(1,getResult().size());	"assertNotEquals(""STR"",proc.getExtractor().getCurrentRecord().toString());"	0	0	92.51036024093628
8	3	/	OETLFieldTransformerTest	testExpression	assertEquals(1,getResult().size());	assertNotNull(proc);	0	0	92.51036024093628
8	4	/	OETLFieldTransformerTest	testExpression	assertEquals(1,getResult().size());	assertNotEquals(0,proc.getExtractor().getProcessedRecords());	0	0	92.51036024093628
8	5	/	OETLFieldTransformerTest	testExpression	assertEquals(1,getResult().size());	assertNull(proc.getError());	0	0	92.51036024093628
8	6	/	OETLFieldTransformerTest	testExpression	assertEquals(1,getResult().size());	assertEquals(0,proc.getExtractor().getTotalRecords());	0	0	92.51036024093628
8	7	/	OETLFieldTransformerTest	testExpression	assertEquals(1,getResult().size());	assertEquals(1,proc.getLoader().getTotalRecords());	0	0	92.51036024093628
8	8	/	OETLFieldTransformerTest	testExpression	assertEquals(1,getResult().size());	assertNotSame(proc.getExtractor(),proc.getLoader());	0	0	92.51036024093628
8	9	/	OETLFieldTransformerTest	testExpression	assertEquals(1,getResult().size());	assertFalse(proc.isStopped());	0	0	92.51036024093628
9	0	orientechnologies/orientdb	OSelectStatementExecutionTest	testLet1Long	assertTrue(result.hasNext());	"assertSame(result,db.query(""STR""));"	0	0	255.45303225517273
9	1	/	OSelectStatementExecutionTest	testLet1Long	assertTrue(result.hasNext());	assertNotNull(result);	0	0	255.45303225517273
9	2	/	OSelectStatementExecutionTest	testLet1Long	assertTrue(result.hasNext());	"assertNotEquals(2L,result.getProperty(""STR""));"	0	0	255.45303225517273
9	3	/	OSelectStatementExecutionTest	testLet1Long	assertTrue(result.hasNext());	assertFalse(result.hasNext());	0	0	255.45303225517273
9	4	/	OSelectStatementExecutionTest	testLet1Long	assertTrue(result.hasNext());	"assertNotEquals(1L,result.getProperty(""STR""));"	0	0	255.45303225517273
9	5	/	OSelectStatementExecutionTest	testLet1Long	assertTrue(result.hasNext());	"assertNull(result.getProperty(""STR""));"	0	0	255.45303225517273
9	6	/	OSelectStatementExecutionTest	testLet1Long	assertTrue(result.hasNext());	"assertNotSame(result,db.query(""STR""));"	0	0	255.45303225517273
9	7	/	OSelectStatementExecutionTest	testLet1Long	assertTrue(result.hasNext());	"assertEquals(1L,result.getProperty(""STR""));"	0	0	255.45303225517273
9	8	/	OSelectStatementExecutionTest	testLet1Long	assertTrue(result.hasNext());	assertTrue(result.hasNext());	1	0	255.45303225517273
9	9	/	OSelectStatementExecutionTest	testLet1Long	assertTrue(result.hasNext());	"assertEquals(2L,result.getProperty(""STR""));"	0	0	255.45303225517273
10	0	orientechnologies/orientdb	TrackedListTest	testAddAllNotificationThree	assertFalse(doc.isDirty());	assertArrayEquals(newboolean[]{true},newboolean[]{doc.isDirty()});	0	0	218.58432793617249
10	1	/	TrackedListTest	testAddAllNotificationThree	assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	1	0	218.58432793617249
10	2	/	TrackedListTest	testAddAllNotificationThree	assertFalse(doc.isDirty());	assertEquals(false,doc.isDirty());	0	0	218.58432793617249
10	3	/	TrackedListTest	testAddAllNotificationThree	assertFalse(doc.isDirty());	assertNotSame(false,doc.isDirty());	0	0	218.58432793617249
10	4	/	TrackedListTest	testAddAllNotificationThree	assertFalse(doc.isDirty());	assertTrue(doc.isDirty());	0	0	218.58432793617249
10	5	/	TrackedListTest	testAddAllNotificationThree	assertFalse(doc.isDirty());	assertNotNull(doc.isDirty());	0	0	218.58432793617249
10	6	/	TrackedListTest	testAddAllNotificationThree	assertFalse(doc.isDirty());	assertNotEquals(true,doc.isDirty());	0	0	218.58432793617249
10	7	/	TrackedListTest	testAddAllNotificationThree	assertFalse(doc.isDirty());	assertNull(doc.isDirty());	0	0	218.58432793617249
10	8	/	TrackedListTest	testAddAllNotificationThree	assertFalse(doc.isDirty());	assertSame(true,doc.isDirty());	0	0	218.58432793617249
11	0	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testFriendsWithNameArrows	assertTrue(qResult.hasNext());	assertTrue(qResultinstanceofOResultSet);	0	0	213.50217175483704
11	1	/	OMatchStatementExecutionNewTest	testFriendsWithNameArrows	assertTrue(qResult.hasNext());	assertTrue(qResult.hasNext());	1	0	213.50217175483704
11	2	/	OMatchStatementExecutionNewTest	testFriendsWithNameArrows	assertTrue(qResult.hasNext());	"assertEquals(""STR"",qResult.next().getProperty(""STR""));"	0	0	213.50217175483704
11	3	/	OMatchStatementExecutionNewTest	testFriendsWithNameArrows	assertTrue(qResult.hasNext());	assertTrue(!qResult.hasNext());	0	0	213.50217175483704
11	4	/	OMatchStatementExecutionNewTest	testFriendsWithNameArrows	assertTrue(qResult.hasNext());	assertNotEquals(OResultSet.class,qResult.getClass());	0	0	213.50217175483704
11	5	/	OMatchStatementExecutionNewTest	testFriendsWithNameArrows	assertTrue(qResult.hasNext());	assertNotNull(qResult);	0	0	213.50217175483704
11	6	/	OMatchStatementExecutionNewTest	testFriendsWithNameArrows	assertTrue(qResult.hasNext());	assertEquals(OResultSet.class,qResult.getClass());	0	0	213.50217175483704
11	7	/	OMatchStatementExecutionNewTest	testFriendsWithNameArrows	assertTrue(qResult.hasNext());	assertFalse(qResult.hasNext());	0	0	213.50217175483704
11	8	/	OMatchStatementExecutionNewTest	testFriendsWithNameArrows	assertTrue(qResult.hasNext());	assertTrue(qResult.hasNext()&&!qResult.hasNext());	0	0	213.50217175483704
11	9	/	OMatchStatementExecutionNewTest	testFriendsWithNameArrows	assertTrue(qResult.hasNext());	assertFalse(!qResult.hasNext());	0	0	213.50217175483704
12	0	jcodec/jcodec	CollectionsTest	testIntObjectMap	assertEquals(Integer.valueOf(11),test.get(24));	assertNotEquals(Integer.valueOf(20),test.get(24));	0	0	247.59162712097168
12	1	/	CollectionsTest	testIntObjectMap	assertEquals(Integer.valueOf(11),test.get(24));	assertEquals(Integer.valueOf(11),test.get(24));	1	0	247.59162712097168
12	2	/	CollectionsTest	testIntObjectMap	assertEquals(Integer.valueOf(11),test.get(24));	assertNotNull(test.get(24));	0	0	247.59162712097168
12	3	/	CollectionsTest	testIntObjectMap	assertEquals(Integer.valueOf(11),test.get(24));	assertSame(Integer.valueOf(11),test.get(24));	0	0	247.59162712097168
12	4	/	CollectionsTest	testIntObjectMap	assertEquals(Integer.valueOf(11),test.get(24));	assertNotEquals(Integer.valueOf(10),test.get(24));	0	0	247.59162712097168
12	5	/	CollectionsTest	testIntObjectMap	assertEquals(Integer.valueOf(11),test.get(24));	assertEquals(test.get(24).toString(),String.CASE_INSENSITIVE_ORDER);	0	0	247.59162712097168
12	6	/	CollectionsTest	testIntObjectMap	assertEquals(Integer.valueOf(11),test.get(24));	assertTrue(test.get(24)instanceofInteger);	0	0	247.59162712097168
12	7	/	CollectionsTest	testIntObjectMap	assertEquals(Integer.valueOf(11),test.get(24));	assertThrows(NullPointerException.class,()->test.get(24));	0	0	247.59162712097168
12	8	/	CollectionsTest	testIntObjectMap	assertEquals(Integer.valueOf(11),test.get(24));	assertNotSame(Integer.valueOf(10),test.get(24));	0	0	247.59162712097168
12	9	/	CollectionsTest	testIntObjectMap	assertEquals(Integer.valueOf(11),test.get(24));	assertNotEquals(null,test.get(24));	0	0	247.59162712097168
13	0	jcodec/jcodec	ModeInfoTest	testUVMode	assertEquals(5,newModeInfo().readInterIntraUvMode(intraMode,decoder,c));	assertNotNull(readInterIntraUvMode(5,decoder,c));	0	0	718.5232901573181
13	1	/	ModeInfoTest	testUVMode	assertEquals(5,newModeInfo().readInterIntraUvMode(intraMode,decoder,c));	assertEquals(5,readInterIntraUvMode(0,decoder,c));	0	0	718.5232901573181
13	2	/	ModeInfoTest	testUVMode	assertEquals(5,newModeInfo().readInterIntraUvMode(intraMode,decoder,c));	assertTrue(readInterIntraUvMode(2,decoder,c)>0);	0	0	718.5232901573181
13	3	/	ModeInfoTest	testUVMode	assertEquals(5,newModeInfo().readInterIntraUvMode(intraMode,decoder,c));	assertArrayEquals(newint[]{1,2,3},newint[]{1,2,3});	0	0	718.5232901573181
13	4	/	ModeInfoTest	testUVMode	assertEquals(5,newModeInfo().readInterIntraUvMode(intraMode,decoder,c));	assertNotEquals(7,readInterIntraUvMode(1,decoder,c));	0	0	718.5232901573181
13	5	/	ModeInfoTest	testUVMode	assertEquals(5,newModeInfo().readInterIntraUvMode(intraMode,decoder,c));	assertNull(readInterIntraUvMode(4,decoder,c));	0	0	718.5232901573181
13	6	/	ModeInfoTest	testUVMode	assertEquals(5,newModeInfo().readInterIntraUvMode(intraMode,decoder,c));	assertFalse(readInterIntraUvMode(3,decoder,c)==10);	0	0	718.5232901573181
13	7	/	ModeInfoTest	testUVMode	assertEquals(5,newModeInfo().readInterIntraUvMode(intraMode,decoder,c));	assertNotSame(decoder,readInterIntraUvMode(6,decoder,c));	0	0	718.5232901573181
13	8	/	ModeInfoTest	testUVMode	assertEquals(5,newModeInfo().readInterIntraUvMode(intraMode,decoder,c));	assertSame(c,readInterIntraUvMode(7,decoder,c));	0	0	718.5232901573181
14	0	fabric8io/fabric8-maven-plugin	KindAndNameTest	equalsTest	assertTrue(kindAndName.equals(kindAndName));	"assertEquals(""STR"",kindAndName.getKind());"	0	0	102.83639097213745
14	1	/	KindAndNameTest	equalsTest	assertTrue(kindAndName.equals(kindAndName));	"assertNotEquals(""STR"",kindAndName.getName());"	0	0	102.83639097213745
14	2	/	KindAndNameTest	equalsTest	assertTrue(kindAndName.equals(kindAndName));	assertNotNull(secondKindAndName);	0	0	102.83639097213745
14	3	/	KindAndNameTest	equalsTest	assertTrue(kindAndName.equals(kindAndName));	assertEquals(kindAndName,secondKindAndName);	0	0	102.83639097213745
14	4	/	KindAndNameTest	equalsTest	assertTrue(kindAndName.equals(kindAndName));	assertSame(kindAndName,secondKindAndName);	0	0	102.83639097213745
14	5	/	KindAndNameTest	equalsTest	assertTrue(kindAndName.equals(kindAndName));	assertNotEquals(kindAndName,thirdKindAndName);	0	0	102.83639097213745
14	6	/	KindAndNameTest	equalsTest	assertTrue(kindAndName.equals(kindAndName));	assertNull(kindAndName);	0	0	102.83639097213745
14	7	/	KindAndNameTest	equalsTest	assertTrue(kindAndName.equals(kindAndName));	"assertTrue(kindAndName.getKind().equals(""STR""));"	0	0	102.83639097213745
14	8	/	KindAndNameTest	equalsTest	assertTrue(kindAndName.equals(kindAndName));	assertNotSame(kindAndName,thirdKindAndName);	0	0	102.83639097213745
14	9	/	KindAndNameTest	equalsTest	assertTrue(kindAndName.equals(kindAndName));	"assertFalse(kindAndName.getKind().equals(""STR""));"	0	0	102.83639097213745
15	0	fabric8io/fabric8-maven-plugin	EnricherConfigTest	simple	"assertEquals(""STR"",config.get(Config.type));"	assertSame(object1,object2);	0	0	55.11753010749817
15	1	/	EnricherConfigTest	simple	"assertEquals(""STR"",config.get(Config.type));"	"assertEquals(""STR"",config.get(Configs.Key.SOME_KEY));"	0	0	55.11753010749817
15	2	/	EnricherConfigTest	simple	"assertEquals(""STR"",config.get(Config.type));"	assertTrue(string.contains(substring));	0	0	55.11753010749817
15	3	/	EnricherConfigTest	simple	"assertEquals(""STR"",config.get(Config.type));"	assertNotSame(object1,object2);	0	0	55.11753010749817
15	4	/	EnricherConfigTest	simple	"assertEquals(""STR"",config.get(Config.type));"	assertFalse(condition);	0	0	55.11753010749817
15	5	/	EnricherConfigTest	simple	"assertEquals(""STR"",config.get(Config.type));"	assertTrue(list.isEmpty());	0	0	55.11753010749817
15	6	/	EnricherConfigTest	simple	"assertEquals(""STR"",config.get(Config.type));"	assertNotNull(config.get(Configs.Key.SOME_KEY));	0	0	55.11753010749817
15	7	/	EnricherConfigTest	simple	"assertEquals(""STR"",config.get(Config.type));"	assertEquals(expectedValue,actualValue);	0	0	55.11753010749817
15	8	/	EnricherConfigTest	simple	"assertEquals(""STR"",config.get(Config.type));"	assertTrue(collection.contains(element));	0	0	55.11753010749817
15	9	/	EnricherConfigTest	simple	"assertEquals(""STR"",config.get(Config.type));"	assertTrue(condition);	0	0	55.11753010749817
16	0	fabric8io/fabric8-maven-plugin	ProcessorConfigTest	incAndExc	"assertTrue(contains(filtered,""STR""));"	"assertNotSame(pConfig.prepareProcessors(getAllTestData(),""STR""),filtered);"	0	0	94.37704515457153
16	1	/	ProcessorConfigTest	incAndExc	"assertTrue(contains(filtered,""STR""));"	assertEquals(0,filtered.size());	0	0	94.37704515457153
16	2	/	ProcessorConfigTest	incAndExc	"assertTrue(contains(filtered,""STR""));"	"assertNotEquals(0,pConfig.prepareProcessors(getAllTestData(),""STR"").size());"	0	0	94.37704515457153
16	3	/	ProcessorConfigTest	incAndExc	"assertTrue(contains(filtered,""STR""));"	assertFalse(filtered.contains(null));	0	0	94.37704515457153
16	4	/	ProcessorConfigTest	incAndExc	"assertTrue(contains(filtered,""STR""));"	assertTrue(filtered.isEmpty());	0	0	94.37704515457153
16	5	/	ProcessorConfigTest	incAndExc	"assertTrue(contains(filtered,""STR""));"	"assertEquals(10,pConfig.prepareProcessors(getAllTestData(),""STR"").size());"	0	0	94.37704515457153
16	6	/	ProcessorConfigTest	incAndExc	"assertTrue(contains(filtered,""STR""));"	"assertEquals(3,pConfig.prepareProcessors(getAllTestData(),""STR"").size());"	0	0	94.37704515457153
16	7	/	ProcessorConfigTest	incAndExc	"assertTrue(contains(filtered,""STR""));"	assertNotNull(pConfig);	0	0	94.37704515457153
16	8	/	ProcessorConfigTest	incAndExc	"assertTrue(contains(filtered,""STR""));"	"assertTrue(pConfig.prepareProcessors(getAllTestData(),""STR"").contains(filter));"	0	0	94.37704515457153
16	9	/	ProcessorConfigTest	incAndExc	"assertTrue(contains(filtered,""STR""));"	assertNotSame(getAllTestData(),filtered);	0	0	94.37704515457153
17	0	fabric8io/fabric8-maven-plugin	ProfileUtilTest	multiple	assertNotNull(is);	assertEquals(expectedSize,result.size());	0	0	83.39675068855286
17	1	/	ProfileUtilTest	multiple	assertNotNull(is);	assertNotNull(result);	0	0	83.39675068855286
17	2	/	ProfileUtilTest	multiple	assertNotNull(is);	assertEquals(expectedProfile.hashCode(),result.get(0).hashCode());	0	0	83.39675068855286
17	3	/	ProfileUtilTest	multiple	assertNotNull(is);	assertFalse(result.isEmpty());	0	0	83.39675068855286
17	4	/	ProfileUtilTest	multiple	assertNotNull(is);	assertNotSame(expectedProfile,result.get(0));	0	0	83.39675068855286
17	5	/	ProfileUtilTest	multiple	assertNotNull(is);	assertThrows(IOException.class,()->focalMethodThrowsIOException());	0	0	83.39675068855286
17	6	/	ProfileUtilTest	multiple	assertNotNull(is);	assertNotEquals(expectedProfile,result.get(0));	0	0	83.39675068855286
17	7	/	ProfileUtilTest	multiple	assertNotNull(is);	assertArrayEquals(expectedProfiles.toArray(),result.toArray());	0	0	83.39675068855286
17	8	/	ProfileUtilTest	multiple	assertNotNull(is);	assertTrue(result.contains(expectedProfile));	0	0	83.39675068855286
17	9	/	ProfileUtilTest	multiple	assertNotNull(is);	"assertTrue(result.stream().allMatch(p->p.getName().startsWith(""STR"")));"	0	0	83.39675068855286
18	0	fabric8io/fabric8-maven-plugin	InitContainerHandlerTest	removeOne	"assertTrue(handler.hasInitContainer(builder,""STR""));"	"assertTrue(hasInitContainer(builder,""STR""));"	0	0	159.6506631374359
18	1	/	InitContainerHandlerTest	removeOne	"assertTrue(handler.hasInitContainer(builder,""STR""));"	"assertArrayEquals(expectedArray,getInitContainer(builder,""STR""));"	0	0	159.6506631374359
18	2	/	InitContainerHandlerTest	removeOne	"assertTrue(handler.hasInitContainer(builder,""STR""));"	"assertNotSame(expectedObj,getInitContainer(builder,""STR""));"	0	0	159.6506631374359
