TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Corr	Sorted	Time
	5	/	LuceneSpatialMiscFunctionsTest	testDistance	"assertThat(next.<Double>field(""STR"")).isEqualTo(0.0015056772638228177);"	assertTrue(next.isEmbedded());	0	1	49.86923384666443
	6	/	LuceneSpatialMiscFunctionsTest	testDistance	"assertThat(next.<Double>field(""STR"")).isEqualTo(0.0015056772638228177);"	assertFalse(next.isLazyLoad());	0	1	49.86923384666443
	7	/	LuceneSpatialMiscFunctionsTest	testDistance	"assertThat(next.<Double>field(""STR"")).isEqualTo(0.0015056772638228177);"	assertNotNull(next.asStream());	0	1	49.86923384666443
	8	/	LuceneSpatialMiscFunctionsTest	testDistance	"assertThat(next.<Double>field(""STR"")).isEqualTo(0.0015056772638228177);"	assertTrue(next.equals(next));	0	1	49.86923384666443
	9	/	LuceneSpatialMiscFunctionsTest	testDistance	"assertThat(next.<Double>field(""STR"")).isEqualTo(0.0015056772638228177);"	assertFalse(next.equals(newObject()));	0	1	49.86923384666443
24	0	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertTrue(result.hasNext());	1	1	60.64891505241394
	1	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertNotNull(result);	0	1	60.64891505241394
	2	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertTrue(query.length()>0);	0	1	60.64891505241394
	3	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertFalse(query.toString().isEmpty());	0	1	60.64891505241394
	4	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertSame(db,result.getDatabase());	0	1	60.64891505241394
	5	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	assertNotSame(null,db);	0	1	60.64891505241394
	6	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	"assertNotNull(""STR"");"	0	1	60.64891505241394
	7	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	"assertFalse(""STR"");"	0	1	60.64891505241394
	8	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	"assertNotSame(""STR"",db.getName());"	0	1	60.64891505241394
	9	/	OMatchStatementExecutionNewTest	testTriangle3	assertTrue(result.hasNext());	"assertEquals(2,""STR"");"	0	1	60.64891505241394
25	0	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertTrue(hasNext());	0	1	34.062031984329224
	1	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertEquals(true,hasNext());	0	1	34.062031984329224
	2	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertEquals(Boolean.TRUE,hasNext());	0	1	34.062031984329224
	3	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertTrue(Boolean.TRUE==hasNext());	0	1	34.062031984329224
	4	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertTrue(Boolean.TRUE.equals(hasNext()));	0	1	34.062031984329224
	5	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertNotNull(hasNext());	0	1	34.062031984329224
	6	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertSame(Boolean.class,hasNext().getClass());	0	1	34.062031984329224
	7	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertArrayEquals(newObject[]{true},newObject[]{hasNext()});	0	1	34.062031984329224
	8	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	assertEquals(Boolean.TRUE.toString(),hasNext().toString());	0	1	34.062031984329224
	9	/	OMatchStatementExecutionNewTest	testTriangle1Arrows	assertTrue(result.hasNext());	"assertEquals(""STR"",Boolean.toString(hasNext()));"	0	1	34.062031984329224
26	0	orientechnologies/orientdb	OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	"assertNotNull(""STR"");"	0	1	62.14734482765198
	1	/	OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	"assertNull(""STR"");"	0	1	62.14734482765198
	2	/	OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	"assertTrue(""STR"");"	0	1	62.14734482765198
	3	/	OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	"assertFalse(""STR"");"	0	1	62.14734482765198
	4	/	OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	"assertEquals(""STR"",""STR"");"	0	1	62.14734482765198
	5	/	OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	"assertNotEquals(""STR"",""STR"");"	0	1	62.14734482765198
	6	/	OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	"assertSame(filter,""STR"");"	0	1	62.14734482765198
	7	/	OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	"assertNotSame(cache1,""STR"");"	0	1	62.14734482765198
	8	/	OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	"assertArrayEquals(expectedArray,""STR"");"	0	1	62.14734482765198
	9	/	OMatchStatementExecutionNewTest	testManager2	"assertEquals(""STR"",getManager2(""STR"").getProperty(""STR""));"	"assertEquals(3.14,""STR"");"	0	1	62.14734482765198
27	0	orientechnologies/orientdb	RemoteQuerySupportTest	testQueryEmbeddedSet	"assertNotNull(item.getProperty(""STR""));"	assertNotNull(item);	0	1	45.153018951416016
	1	/	RemoteQuerySupportTest	testQueryEmbeddedSet	"assertNotNull(item.getProperty(""STR""));"	assertTrue(res.hasNext());	0	1	45.153018951416016
	2	/	RemoteQuerySupportTest	testQueryEmbeddedSet	"assertNotNull(item.getProperty(""STR""));"	assertTrue(set.contains(emb));	0	1	45.153018951416016
	3	/	RemoteQuerySupportTest	testQueryEmbeddedSet	"assertNotNull(item.getProperty(""STR""));"	assertSame(doc,doc);	0	1	45.153018951416016
	4	/	RemoteQuerySupportTest	testQueryEmbeddedSet	"assertNotNull(item.getProperty(""STR""));"	assertSame(emb,emb);	0	1	45.153018951416016
	5	/	RemoteQuerySupportTest	testQueryEmbeddedSet	"assertNotNull(item.getProperty(""STR""));"	assertNotEquals(0,set.size());	0	1	45.153018951416016
	6	/	RemoteQuerySupportTest	testQueryEmbeddedSet	"assertNotNull(item.getProperty(""STR""));"	assertFalse(set.isEmpty());	0	1	45.153018951416016
	7	/	RemoteQuerySupportTest	testQueryEmbeddedSet	"assertNotNull(item.getProperty(""STR""));"	assertTrue(set.iterator().next().getType()instanceofOType.EMBEDDEDSET);	0	1	45.153018951416016
	8	/	RemoteQuerySupportTest	testQueryEmbeddedSet	"assertNotNull(item.getProperty(""STR""));"	"assertEquals(1,""STR"");"	0	1	45.153018951416016
	9	/	RemoteQuerySupportTest	testQueryEmbeddedSet	"assertNotNull(item.getProperty(""STR""));"	assertNotEquals(0,doc.getProperties().size());	0	1	45.153018951416016
28	0	orientechnologies/orientdb	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	1	1	28.969252109527588
	1	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(!doc.isDirty());	0	1	28.969252109527588
	2	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertEquals(false,doc.isDirty());	0	1	28.969252109527588
	3	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(doc.getInternalStatus().equals(ORecordElement.STATUS.LOADED));	0	1	28.969252109527588
	4	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertFalse(doc.getInternalStatus().equals(ORecordElement.STATUS.INITIALIZED));	0	1	28.969252109527588
	5	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertNotNull(doc.getIdentity());	0	1	28.969252109527588
	6	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(doc.getIdentity().isValid());	0	1	28.969252109527588
	7	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(doc.getClassName().isEmpty());	0	1	28.969252109527588
	8	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(doc.getIdentity().getClusterId()==0);	0	1	28.969252109527588
	9	/	TrackedListTest	testAddAllNotificationTwo	assertFalse(doc.isDirty());	assertTrue(doc.getIdentity().getClusterPosition()==-1);	0	1	28.969252109527588
29	0	orientechnologies/orientdb	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertTrue(db.getMetadata().getSchema().existsClass(className));	0	1	65.33069801330566
	1	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertEquals(className,clazz.getName());	0	1	65.33069801330566
	2	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertTrue(clazz.getClusterIds().length==32);	0	1	65.33069801330566
	3	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertTrue(clazz.getName().equals(className));	0	1	65.33069801330566
	4	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertNotNull(clazz);	1	1	65.33069801330566
	5	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertNotEquals(null,db.getMetadata().getSchema());	0	1	65.33069801330566
	6	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertEquals(clazz,db.getMetadata().getSchema().getClass(className));	0	1	65.33069801330566
	7	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertTrue(clazz.getClusterSelection()>-1);	0	1	65.33069801330566
	8	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertEquals(32,clazz.getDefaultClusterIdForNewInstance());	0	1	65.33069801330566
	9	/	OCreateClassStatementExecutionTest	testClusters	assertNotNull(clazz);	assertTrue(clazz.getClusterIds().length>=1);	0	1	65.33069801330566
30	0	orientechnologies/orientdb	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertEquals(1,operations.size());	0	1	49.34961009025574
	1	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertNotNull(operations);	0	1	49.34961009025574
	2	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertTrue(operationsinstanceofList);	0	1	49.34961009025574
	3	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertFalse(operations.isEmpty());	0	1	49.34961009025574
	4	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertNotEquals(null,request);	0	1	49.34961009025574
	5	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertSame(ORecordSerializerNetworkFactory.INSTANCE.current(),request.getRecordSerializer());	0	1	49.34961009025574
	6	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertNotSame(channel,null);	0	1	49.34961009025574
	7	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertEquals(-1,request.getTransactionId());	0	1	49.34961009025574
	8	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertSame(operations,request.getOperations());	0	1	49.34961009025574
	9	/	OBatchOperationsTest	testBatchOperationsNoTx	assertEquals(request.getOperations().size(),1);	assertTrue(request.getByteCount()>0);	0	1	49.34961009025574
31	0	orientechnologies/orientdb	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertNotNull(db);	0	1	28.977619886398315
	1	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertTrue(db.exists());	0	1	28.977619886398315
	2	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertNotNull(className);	0	1	28.977619886398315
	3	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertNotNull(itemclassName);	0	1	28.977619886398315
	4	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertTrue(db.isActiveOnCurrentThread());	0	1	28.977619886398315
	5	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertFalse(db.isClosed());	0	1	28.977619886398315
	6	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertTrue(db.isDocument());	0	1	28.977619886398315
	7	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertEquals(1,db.getClusters());	0	1	28.977619886398315
	8	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertNull(db.getDefaultClusterId());	0	1	28.977619886398315
	9	/	OInsertStatementExecutionTest	testLinkMapWithSubqueries	assertEquals(1,theMap.size());	assertTrue(db.isUseCache());	0	1	28.977619886398315
32	0	orientechnologies/orientdb	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertNotNull(doc);	0	1	32.46160006523132
	1	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertNotNull(manager);	0	1	32.46160006523132
	2	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertNotNull(manager.getRecord());	0	1	32.46160006523132
	3	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertTrue(manager.getRecord()instanceofODocument);	0	1	32.46160006523132
	4	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertTrue(manager.getRecord()!=null&&manager.isDirty(doc));	0	1	32.46160006523132
	5	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertTrue(manager.getRecord()!=null&&!manager.isNew(doc));	0	1	32.46160006523132
	6	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertTrue(manager.getRecord()!=null&&!manager.isDirty(doc));	0	1	32.46160006523132
	7	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertTrue(manager.getRecord()!=null&&manager.isNew(doc));	0	1	32.46160006523132
	8	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertNull(doc.getIdentity().getClusterId());	0	1	32.46160006523132
	9	/	ODirtyManagerTest	testBasic	assertEquals(1,manager.getNewRecords().size());	assertNull(doc.getIdentity().getClusterPosition());	0	1	32.46160006523132
33	0	orientechnologies/orientdb	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertNotNull(array);	0	1	29.791091918945312
	1	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertTrue(array.isEmpty());	0	1	29.791091918945312
	2	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertEquals(0,array.size());	1	1	29.791091918945312
	3	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertArrayEquals(newInteger[]{},array.toArray());	0	1	29.791091918945312
	4	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertEquals(0,array.indexOf(1));	0	1	29.791091918945312
	5	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertEquals(0,array.lastIndexOf(1));	0	1	29.791091918945312
	6	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertFalse(array.contains(1));	0	1	29.791091918945312
	7	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertFalse(array.contains(null));	0	1	29.791091918945312
	8	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertNull(array.get(0));	0	1	29.791091918945312
	9	/	CASObjectArrayTest	testAddSingleItem	assertEquals(0,array.size());	assertThrows(IndexOutOfBoundsException.class,()->array.get(1));	0	1	29.791091918945312
34	0	orientechnologies/orientdb	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertTrue(result);	0	1	28.15706706047058
	1	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertFalse(!result);	0	1	28.15706706047058
	2	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(keysToAdd);	0	1	28.15706706047058
	3	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(keysToRemove);	0	1	28.15706706047058
	4	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(0,keysToAdd.size());	0	1	28.15706706047058
	5	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(1,keysToRemove.size());	0	1	28.15706706047058
	6	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertTrue(keysToRemove.containsKey(12));	0	1	28.15706706047058
	7	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertFalse(keysToRemove.containsKey(13));	0	1	28.15706706047058
	8	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertNull(keysToAdd.get(12));	0	1	28.15706706047058
	9	/	OPropertyMapIndexDefinitionTest	testProcessChangeEventRemoveKeyWithConversion	assertEquals(keysToAdd,addedKeys);	assertSame(removedKeys,keysToRemove);	0	1	28.15706706047058
35	0	orientechnologies/orientdb	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertEquals(rid,from.getRid());	0	1	45.36013388633728
	1	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertNotNull(from.getRid());	0	1	45.36013388633728
	2	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertTrue(from.getRid().isValid());	0	1	45.36013388633728
	3	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertEquals(1,from.getVersion());	0	1	45.36013388633728
	4	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertEquals(12,from.getClusterId());	0	1	45.36013388633728
	5	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertFalse(from.getRid().isTemporary());	0	1	45.36013388633728
	6	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertNotEquals(newORecordId(0,0),from.getRid());	0	1	45.36013388633728
	7	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertNull(to.getRid());	0	1	45.36013388633728
	8	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertNotSame(from.getRid(),to.getRid());	0	1	45.36013388633728
	9	/	OCreateRecordTaskTest	testSerialization	assertEquals(from.getRid(),to.getRid());	assertNull(to.getVal());	0	1	45.36013388633728
36	0	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertTrue(addedKeys.containsKey(42));	0	1	91.66114902496338
	1	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(1,addedKeys.size());	0	1	91.66114902496338
	2	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertTrue(keysToAdd.containsKey(42));	0	1	91.66114902496338
	3	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(1,keysToAdd.size());	0	1	91.66114902496338
	4	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertFalse(keysToRemove.containsKey(42));	0	1	91.66114902496338
	5	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertEquals(0,keysToRemove.size());	0	1	91.66114902496338
	6	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(multiValueChangeEvent);	0	1	91.66114902496338
	7	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(keysToAdd);	0	1	91.66114902496338
	8	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(keysToRemove);	0	1	91.66114902496338
	9	/	OPropertyListIndexDefinitionTest	testProcessChangeEventAddOnceWithConversion	assertEquals(keysToAdd,addedKeys);	assertNotNull(processChangeEvent);	0	1	91.66114902496338
37	0	orientechnologies/orientdb	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	"assertRids(""STR"");"	assertNotNull(db);	0	1	49.026999950408936
	1	/	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	"assertRids(""STR"");"	"assertEquals(""STR"",db.getName());"	0	1	49.026999950408936
	2	/	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	"assertRids(""STR"");"	assertEquals(false,db.isClosed());	0	1	49.026999950408936
	3	/	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	"assertRids(""STR"");"	assertNotNull(index);	0	1	49.026999950408936
	4	/	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	"assertRids(""STR"");"	assertEquals(OClass.INDEX_TYPE.NOTUNIQUE_HASH_INDEX,index.getType());	0	1	49.026999950408936
	5	/	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	"assertRids(""STR"");"	"assertEquals(4,""STR"");"	0	1	49.026999950408936
	6	/	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	"assertRids(""STR"");"	assertEquals(true,person1.getIdentity().isValid());	0	1	49.026999950408936
	7	/	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	"assertRids(""STR"");"	assertEquals(true,person2.getIdentity().isValid());	0	1	49.026999950408936
	8	/	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	"assertRids(""STR"");"	assertEquals(true,person3.getIdentity().isValid());	0	1	49.026999950408936
	9	/	DuplicateNonUniqueIndexChangesTxTest	testDuplicateValuesOnCreateDelete	"assertRids(""STR"");"	assertEquals(true,person4.getIdentity().isValid());	0	1	49.026999950408936
38	0	orientechnologies/orientdb	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertNotNull(birthday);	0	1	33.06078791618347
	1	/	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertFalse(birthday==null);	0	1	33.06078791618347
	2	/	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertNotEquals(birthday,null);	0	1	33.06078791618347
	3	/	OETLCSVExtractorTest	testDateTypeAutodetection	assertEquals(2008,birthday.getYear()+1900);	assertNotSame(birthday,null);	0	1	33.06078791618347
