TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
	13	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertSame(buffer.order(), ByteOrder.BIG_ENDIAN);	89.54084181785583	0	0	1	0	0
	14	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertTrue(linkSerializer.deserializeFromByteBufferObject(buffer).equals(rid));	38.50431990623474	0	1	0	0	0
	16	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(size, linkSerializer.getObjectSize(linkSerializer.deserializeFromByteBufferObject(buffer)));	38.02045178413391	0	1	0	0	0
	17	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertThrows(IllegalArgumentException.class, () -> {);	77.05837106704712	0	1	0	0	0
	20	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertThrows(IllegalStateException.class, () -> {);	35.634344816207886	0	1	0	0	0
	23	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertArrayEquals(expectedArray, actualArray);	53.12760925292969	0	0	1	0	0
	28	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertEquals(size + 1, buffer.limit());	75.49296402931213	0	1	0	0	0
	29	/	CompactedLinkSerializerTest	testSerializeThreeBytesInByteBuffer	assertEquals(size,linkSerializer.getObjectSizeInByteBuffer(buffer));	assertNotNull(linkSerializer.deserializeFromByteBufferObject(buffer));	33.899824142456055	0	1	0	0	0
	2	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertTrue(mapResult != null);	36.75169396400452	0	1	0	0	0
	3	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertNotSame(null, mapResult);	33.11961507797241	0	1	0	0	0
	4	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertNotNull(mapResult);	32.78666019439697	1	0	0	0	0
	8	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertFalse(mapResult == null);	32.427337884902954	0	1	0	0	0
	10	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertSame(null, null);	33.38229489326477	0	1	0	0	0
	13	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertNotEquals(null, mapResult);	33.13658404350281	0	1	0	0	0
	14	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertEquals(null, null);	33.021260023117065	0	1	0	0	0
	15	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertTrue(multiKey.equals(anotherMultiKey));	33.21166801452637	0	1	0	0	0
	16	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertFalse(multiKey == anotherMultiKey);	32.9333918094635	0	1	0	0	0
	17	/	OMultiKeyTest	testTwoKeyMap	assertNotNull(mapResult);	assertEquals(1, multiKeyMap.size());	32.85558295249939	0	1	0	0	0
0	0	trautonen/coveralls-maven-plugin	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertION_PASS404C420330(``);	76.37812876701355	0	0	1	0	0
	1	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertTrue(getCoverallsFile().exists());	26.21275019645691	0	0	1	0	0
	2	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertNotNull(getCoverallsFile());	36.50903010368347	0	0	1	0	0
	3	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	"assertThat(drIVERAB.input_file_id(...), ""input.path eq POST DRIVER hDP input""};);"	291.90573477745056	0	0	1	0	0
	4	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertTrue((file.exists() && file.length() == 0) || getCoverallsFile().equals(file));	34.201818227767944	0	0	1	0	0
	5	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(file.getPath().replace('\\', '/'), job.getCoverallsFile().getPath());	41.36203479766846	0	0	1	0	0
	6	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertFalse(file.isDirectory());	10.19311785697937	0	1	0	0	0
	7	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertNotNull(job.getCoverallsFile());	22.691802740097046	0	0	1	0	0
	8	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertTrue(job.getCoverallsFile().exists());	26.434112071990967	0	0	1	0	0
	9	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertFalse(job.getCoverallsFile().isDirectory());	36.760498046875	0	0	1	0	0
	10	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(file.getPath(), job.getCoverallsFile().getPath());	20.245727062225342	0	0	1	0	0
	11	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(file, job.getCoverallsFile());	29.775312900543213	0	0	1	0	0
	12	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertNotNull(file);	9.588459968566895	0	1	0	0	0
	13	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(file.getPath().replace('\\', '/'), job.getCoverallsFile().getPath().replace('\\', '/'));	34.18637681007385	0	0	1	0	0
	14	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertFalse(file.isDirectory());	9.849049806594849	0	1	0	0	0
	15	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(file.getAbsolutePath(), getCoverallsFile().getAbsolutePath());	24.31154489517212	0	0	1	0	0
	16	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertNotNull(myFile);	32.57356905937195	0	0	1	0	0
	17	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertFalse(coverallsFile.isDirectory());	32.39848613739014	0	0	1	0	0
	18	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertTrue(file.isFile());	9.778267860412598	0	1	0	0	0
	19	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(file.getCanonicalPath(), job.getCoverAllsFile().getCanonicalPath());	37.25404381752014	0	0	1	0	0
	20	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertFalse(file.isDirectory());	9.356868743896484	0	1	0	0	0
	21	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertNotNull(file.getName());	9.580552816390991	0	1	0	0	0
	22	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertTrue(job!=null);	48.299707889556885	0	1	0	0	0
	23	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(file.getName(), job.getCoverallsFile().getName());	22.69871187210083	0	0	1	0	0
	24	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertNotNull(getCoverallsFile().getName());	19.97834324836731	0	0	1	0	0
	25	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertTrue(file.exists());	9.906458139419556	0	1	0	0	0
	26	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertEquals(job.getCoveragePaths().stream().findAny().get().getAbsolutePath());	42.22574520111084	0	0	1	0	0
	27	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertTrue(folder.getRoot().canWrite());	10.085483074188232	0	1	0	0	0
	28	/	JsonWriterTest	testGetCoverallsFile	assertSame(file,newJsonWriter(job,file).getCoverallsFile());	assertTrue(Arrays.asList(file.getParentFile().listFiles()).contains(file));	11.716965913772583	0	1	0	0	0
1	0	trautonen/coveralls-maven-plugin	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(matches(""STR"", ""STR""));"	13.451996088027954	0	0	1	0	0
	1	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertFalse(matches(""STR"", ""STR""));"	14.731396675109863	0	0	1	0	0
	2	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(matches(""STR"", ""STR""));"	20.83142876625061	0	0	1	0	0
	3	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertEquals(matches(""STR"", ""STR""), true);"	17.51857280731201	0	0	1	0	0
	4	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(matches(""STR"", ""STR""));"	14.235454082489014	0	0	1	0	0
	5	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertFalse(matches(""STR"", ""STR""));"	9.440485954284668	0	0	1	0	0
	6	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertFalse(matches(null, ""STR""));"	12.756140947341919	0	0	1	0	0
	7	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(matches(null, ""STR""));"	9.395654916763306	0	0	1	0	0
	8	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNull(matches(""STR"", ""STR""));"	9.477079153060913	0	0	1	0	0
	9	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotNull(matches(""STR"", ""STR""));"	9.458695888519287	0	0	1	0	0
	10	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotEquals(matches(null, ""STR""), true);"	9.798711776733398	0	0	1	0	0
	11	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotEquals(matches(""STR"", ""STR""), false);"	9.550107955932617	0	0	1	0	0
	12	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotEquals(matches(null, ""STR""), false);"	9.633816242218018	0	0	1	0	0
	13	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"		9.439894199371338	0	0	1	0	0
	14	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotEquals(matches(""STR"", ""STR""), null);"	10.310165882110596	0	0	1	0	0
	15	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertFalse(matches(""STR"", ""STR""));"	9.415388107299805	0	0	1	0	0
	16	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotEquals(matches(""STR"", null), false);"	9.477452039718628	0	0	1	0	0
	17	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertFalse(matches(""STR"", ""STR""));"	12.46717882156372	0	0	1	0	0
	18	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(matches(""STR"", ""STR""));"	15.187067985534668	0	0	1	0	0
	19	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNull(matches(null, ""STR""));"	9.873628854751587	0	0	1	0	0
	20	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotEquals(matches(null, ""STR""), true);"	9.652525186538696	0	0	1	0	0
	21	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotNull(matches(""STR"", ""STR""));"	9.894872188568115	0	0	1	0	0
	22	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotEquals(matches(""STR"", null), false);"	9.429713249206543	0	0	1	0	0
	23	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotNull(matches(null, ""STR""));"	9.45500898361206	0	0	1	0	0
	24	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotEquals(matches(""STR"", ""STR""), false);"	9.960835218429565	0	0	1	0	0
	25	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertEquals(matches(""STR"", ""STR""), true);"	9.646070003509521	0	0	1	0	0
	26	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertTrue(matches(null, ""STR""));"	9.607242107391357	0	0	1	0	0
	27	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNull(matches(""STR"", ""STR""));"	8.708813905715942	0	0	1	0	0
	28	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"	"assertNotEquals(matches(""STR"", null), null);"	8.690465927124023	0	0	1	0	0
	29	/	WildcardsTest	testMatchesAgainstStar	"assertTrue(Wildcards.matches(""STR"",""STR""));"		9.55848217010498	0	0	1	0	0
0	0	cucumber-ltd/cucumber-pro-plugin-jvm	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertEquals(""STR"", two.getString(""STR""));"	18.149494171142578	0	0	1	0	0
	1	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertTrue(two.getBool(""STR""));"	7.9274890422821045	0	0	1	0	0
	2	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertNotNull(two.getString(""STR""));"	13.97152829170227	0	0	1	0	0
	3	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"		5.089092016220093	0	0	1	0	0
	4	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertTrue(two.hasPath(""STR""));"	5.816226005554199	0	0	1	0	0
	5	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertNotEquals(""STR"", two.getString(""STR""));"	11.647532939910889	0	0	1	0	0
	6	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertTrue(Arrays.asList(""STR"", ""STR"", ""STR"").contains(two.getString(""STR"")));"	7.036638975143433	0	0	1	0	0
	7	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertArrayEquals(""STR"", ""STR""});"	6.723731994628906	0	0	1	0	0
	8	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertTrue(StringUtils.isBlank(two.getString(""STR"")));"	5.415886878967285	0	0	1	0	0
	9	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertFalse(StringUtils.isBlank(two.getString(""STR"")));"	5.3200061321258545	0	0	1	0	0
	10	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertTrue(two.hasPath(""STR""));"	5.0644450187683105	0	0	1	0	0
	11	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertNotSame(""STR"", two.getString(""STR""));"	10.899304389953613	0	0	1	0	0
	12	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertTrue(two.getString(""STR"").startsWith(""STR""));"	11.06811809539795	0	0	1	0	0
	13	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertFalse(two.getString(""STR"").isEmpty());"	10.975601196289062	0	0	1	0	0
	14	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertSame(""STR"", two.getString(""STR""));"	11.115662097930908	0	0	1	0	0
	15	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertTrue(two.getString(""STR"").contains(""STR""));"	11.229887962341309	0	0	1	0	0
	16	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertEquals(2, two.getStringList(""STR"").size());"	5.8497021198272705	0	0	1	0	0
	17	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertNull(two.getString(""STR""));"	10.659281730651855	0	0	1	0	0
	18	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertFalse(Arrays.asList(""STR"", ""STR"").contains(two.getString(""STR"")));"	6.066498041152954	0	0	1	0	0
	19	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertTrue(Arrays.asList(""STR"").contains(two.getString(""STR"")));"	6.313435077667236	0	0	1	0	0
	20	/	ConfigTest	gets_deep_value	"assertEquals(""STR"",root.getString(""STR""));"	"assertFalse(two.getString(""STR"").endsWith(""STR""));"	10.931138038635254	0	0	1	0	0
0	0	nidi3/graphviz-java	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"	"assertEquals(Arrays.asList(""STR"", ""STR""), linkedNodeNamesOf(finder.getNodeLink()));"	9.191125869750977	0	0	1	0	0
	1	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"	"assertTrue(linkedNodeNamesOf(finder.getNodeLink()).containsAll(Arrays.asList(""STR"", ""STR"")));"	13.21729302406311	0	0	1	0	0
	2	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"		8.661951065063477	0	0	1	0	0
	3	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"		8.47048807144165	0	0	1	0	0
	4	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"	"assertEquals(""STR"", String.join(""STR"", linkedNodeNamesOf(finder.getNodeLink())));"	9.089294195175171	0	0	1	0	0
	5	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"		8.800873041152954	0	0	1	0	0
	6	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"		8.079108238220215	0	0	1	0	0
	7	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"	"assertArrayEquals(""STR""}, linkedNodeNamesOf(finder.getNodeLink()).toArray());"	14.078575849533081	0	0	1	0	0
	8	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"	"assertFalse(!(linkedNodeNamesOf(finder.getNodeLink()).contains(""STR"")) && !(linkedNodeNamesOf(finder.getNodeLink()).contains(""STR"")));"	9.925103902816772	0	0	1	0	0
	9	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"		9.495949029922485	0	0	1	0	0
	10	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"		10.024042129516602	0	0	1	0	0
	11	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"		8.713067054748535	0	0	1	0	0
	12	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"	"assertThat(linkedNodeNamesOf(finder.getNodeLink()), CoreMatchers.hasItems(""STR"", ""STR""));"	10.198940992355347	0	0	1	0	0
	13	/	SvgElementFinderTest	linkedNodeNamesOf	"assertEquals(asList(""STR"",""STR""),SvgElementFinder.linkedNodeNamesOf(finder.findLinks().get(0)));"	"assertNotEquals(""STR"", String.join(""STR"", linkedNodeNamesOf(finder.getNodeLink())));"	9.230429887771606	0	0	1	0	0
