TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Corr	Sorted	Time
	7	/	ORemoteTransactionMessagesTest	testBeginTransactionEmptyWriteRead	assertFalse(readRequest.isHasContent());	assertNotEquals(Boolean.FALSE,Boolean.valueOf(isHasContent()));	0	1	62.662595987319946
6	0	orientechnologies/orientdb	OCustomSQLFunctionsTest	testAbsDouble	"assertTrue((Double)result.get(0).field(""STR"")==5.0);"	assertNotNull(result);	0	1	35.80916118621826
	1	/	OCustomSQLFunctionsTest	testAbsDouble	"assertTrue((Double)result.get(0).field(""STR"")==5.0);"	assertTrue(resultinstanceofList<?>);	0	1	35.80916118621826
	2	/	OCustomSQLFunctionsTest	testAbsDouble	"assertTrue((Double)result.get(0).field(""STR"")==5.0);"	assertEquals(1,result.size());	0	1	35.80916118621826
	3	/	OCustomSQLFunctionsTest	testAbsDouble	"assertTrue((Double)result.get(0).field(""STR"")==5.0);"	assertTrue(db.getTransaction().isActive());	0	1	35.80916118621826
	4	/	OCustomSQLFunctionsTest	testAbsDouble	"assertTrue((Double)result.get(0).field(""STR"")==5.0);"	assertFalse(db.isClosed());	0	1	35.80916118621826
	5	/	OCustomSQLFunctionsTest	testAbsDouble	"assertTrue((Double)result.get(0).field(""STR"")==5.0);"	"assertEquals(Double.valueOf(5.0),""STR"");"	0	1	35.80916118621826
	6	/	OCustomSQLFunctionsTest	testAbsDouble	"assertTrue((Double)result.get(0).field(""STR"")==5.0);"	"assertNull(""STR"");"	0	1	35.80916118621826
	7	/	OCustomSQLFunctionsTest	testAbsDouble	"assertTrue((Double)result.get(0).field(""STR"")==5.0);"	"assertFalse(""STR"");"	0	1	35.80916118621826
	8	/	OCustomSQLFunctionsTest	testAbsDouble	"assertTrue((Double)result.get(0).field(""STR"")==5.0);"	"assertNotNull(""STR"");"	0	1	35.80916118621826
	9	/	OCustomSQLFunctionsTest	testAbsDouble	"assertTrue((Double)result.get(0).field(""STR"")==5.0);"	"assertEquals(1,""STR"");"	0	1	35.80916118621826
7	0	orientechnologies/orientdb	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	1	1	46.474366903305054
	1	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertFalse(db.getTransaction().isActive()!=isActive());	0	1	46.474366903305054
	2	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertTrue(db.getTransaction().isActive()==isActive());	0	1	46.474366903305054
	3	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertNotNull(db);	0	1	46.474366903305054
	4	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertNull(db.getTransaction());	0	1	46.474366903305054
	5	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertNotEquals(null,db.getTransaction());	0	1	46.474366903305054
	6	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertEquals(false,db.getTransaction().isActive());	0	1	46.474366903305054
	7	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertSame(db,db.getTransaction().getDatabase());	0	1	46.474366903305054
	8	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertNotSame(null,db.getTransaction());	0	1	46.474366903305054
	9	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertFalse(db.isClosed());	0	1	46.474366903305054
8	0	orientechnologies/orientdb	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertNotNull(resultSet);	0	1	64.19605112075806
	1	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertEquals(0,resultSet.stream().count());	0	1	64.19605112075806
	2	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertFalse(resultSet.hasNext());	0	1	64.19605112075806
	3	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertNull(resultSet.next());	0	1	64.19605112075806
	4	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	"assertThrows(UnsupportedOperationException.class,""STR"");"	0	1	64.19605112075806
	5	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertFalse(resultSet.getMetadata().getColumnNames().isEmpty());	0	1	64.19605112075806
	6	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertNotEquals(0,resultSet.getMetadata().getColumnNames().size());	0	1	64.19605112075806
	7	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertNotNull(db);	0	1	64.19605112075806
	8	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertNotEquals(0,db.getClusters());	0	1	64.19605112075806
	9	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertEquals(8,db.getClusters());	0	1	64.19605112075806
9	0	orientechnologies/orientdb	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertNotNull(result);	0	1	33.29168891906738
	1	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertArrayEquals(newOType[]{OType.STRING},result);	0	1	33.29168891906738
	2	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertSame(keyType,result[0]);	0	1	33.29168891906738
	3	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertTrue(propertyIndexByKey.equals(propertyIndexByValue));	0	1	33.29168891906738
	4	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertEquals(OType.STRING,propertyIndexByKey.getType());	0	1	33.29168891906738
	5	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	"assertEquals(""STR"",propertyIndexByKey.getName());"	0	1	33.29168891906738
	6	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertTrue(propertyIndexByKey.areValuesUnique());	0	1	33.29168891906738
	7	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertFalse(propertyIndexByKey.isNullValuesIgnored());	0	1	33.29168891906738
	8	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertFalse(propertyIndexByKey.isAutomatic());	0	1	33.29168891906738
	9	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	"assertEquals(""STR"",propertyIndexByValue.getIndexType().toString());"	0	1	33.29168891906738
10	0	orientechnologies/orientdb	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertNotNull(charSerializer);	0	1	86.40136766433716
	1	/	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertTrue(charSerializerinstanceofOCharSerializer);	0	1	86.40136766433716
	2	/	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertNotEquals(0,serializationOffset);	0	1	86.40136766433716
	3	/	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertEquals(ByteOrder.nativeOrder(),buffer.order());	0	1	86.40136766433716
	4	/	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertNotNull(walChanges);	0	1	86.40136766433716
	5	/	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertTrue(walChangesinstanceofOWALChangesTree);	0	1	86.40136766433716
	6	/	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertTrue(data.length<=FIELD_SIZE);	0	1	86.40136766433716
	7	/	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertEquals(OBJECT,charSerializer.deserializeNative(data,0));	0	1	86.40136766433716
	8	/	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertNotEquals(0,walChanges.getBinaryValue(buffer,serializationOffset).length);	0	1	86.40136766433716
	9	/	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertTrue(walChanges.getBinaryValue(buffer,serializationOffset)instanceofbyte[]);	0	1	86.40136766433716
11	0	orientechnologies/orientdb	OCompositeIndexDefinitionTest	testGetFields	assertEquals(fields.size(),2);	assertNotNull(fields);	0	1	54.91325378417969
	1	/	OCompositeIndexDefinitionTest	testGetFields	assertEquals(fields.size(),2);	"assertTrue(""STR"");"	0	1	54.91325378417969
	2	/	OCompositeIndexDefinitionTest	testGetFields	assertEquals(fields.size(),2);	"assertFalse(""STR"");"	0	1	54.91325378417969
	3	/	OCompositeIndexDefinitionTest	testGetFields	assertEquals(fields.size(),2);	assertEquals(fields.size(),2);	1	1	54.91325378417969
	4	/	OCompositeIndexDefinitionTest	testGetFields	assertEquals(fields.size(),2);	assertNotEquals(fields.size(),0);	0	1	54.91325378417969
	5	/	OCompositeIndexDefinitionTest	testGetFields	assertEquals(fields.size(),2);	assertSame(fields.getClass(),LinkedList.class);	0	1	54.91325378417969
	6	/	OCompositeIndexDefinitionTest	testGetFields	assertEquals(fields.size(),2);	assertNotSame(fields.getClass(),ArrayList.class);	0	1	54.91325378417969
	7	/	OCompositeIndexDefinitionTest	testGetFields	assertEquals(fields.size(),2);	assertTrue(fieldsinstanceofList);	0	1	54.91325378417969
	8	/	OCompositeIndexDefinitionTest	testGetFields	assertEquals(fields.size(),2);	assertFalse(fields.isEmpty());	0	1	54.91325378417969
	9	/	OCompositeIndexDefinitionTest	testGetFields	assertEquals(fields.size(),2);	"assertNotEquals(""STR"",-1);"	0	1	54.91325378417969
12	0	orientechnologies/orientdb	TrackedListTest	testRemoveIndexOne	assertFalse(doc.isDirty());	assertTrue(doc.isDirty());	0	1	45.324339151382446
	1	/	TrackedListTest	testRemoveIndexOne	assertFalse(doc.isDirty());	assertFalse(doc.isTrackingChanges());	0	1	45.324339151382446
	2	/	TrackedListTest	testRemoveIndexOne	assertFalse(doc.isDirty());	assertFalse(doc.isModified());	0	1	45.324339151382446
	3	/	TrackedListTest	testRemoveIndexOne	assertFalse(doc.isDirty());	assertEquals(ORecordState.NEW,((ORecord)doc).getInternalStatus());	0	1	45.324339151382446
	4	/	TrackedListTest	testRemoveIndexOne	assertFalse(doc.isDirty());	assertNotEquals(ORecordState.DELETED,((ORecord)doc).getInternalStatus());	0	1	45.324339151382446
	5	/	TrackedListTest	testRemoveIndexOne	assertFalse(doc.isDirty());	assertEquals(0,doc.getVersion());	0	1	45.324339151382446
	6	/	TrackedListTest	testRemoveIndexOne	assertFalse(doc.isDirty());	assertTrue(doc.getIdentity().isValid());	0	1	45.324339151382446
	7	/	TrackedListTest	testRemoveIndexOne	assertFalse(doc.isDirty());	assertEquals(ODocument.RECORD_TYPE,doc.getRecordType());	0	1	45.324339151382446
	8	/	TrackedListTest	testRemoveIndexOne	assertFalse(doc.isDirty());	assertTrue(doc.isValid());	0	1	45.324339151382446
	9	/	TrackedListTest	testRemoveIndexOne	assertFalse(doc.isDirty());	assertFalse(doc.isBlob());	0	1	45.324339151382446
13	0	orientechnologies/orientdb	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertNotNull(qResult);	0	1	31.632592916488647
	1	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertTrue(qResult.size()>0);	0	1	31.632592916488647
	2	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertEquals(1,qResult.size());	1	1	31.632592916488647
	3	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertFalse(qResult.isEmpty());	0	1	31.632592916488647
	4	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertNotSame(ODocument.class,qResult.getClass());	0	1	31.632592916488647
	5	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertSame(ODocument.class,qResult.get(0).getClass());	0	1	31.632592916488647
	6	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	"assertEquals(""STR"",db.getName());"	0	1	31.632592916488647
	7	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	"assertNotEquals(""STR"",db.getName());"	0	1	31.632592916488647
	8	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertTrue(db.exists());	0	1	31.632592916488647
	9	/	OMatchStatementExecutionTest	testAliasesWithSubquery	assertEquals(1,qResult.size());	assertFalse(db.exists(newORecordId()));	0	1	31.632592916488647
14	0	orientechnologies/orientdb	OWALPageV2ChangesPortionTest	testSingleByteValue	assertEquals(changesCollector.getByteValue(pointer,64),42);	assertEquals(42,focalObj.getByteValue(pointer,64));	0	1	103.86744117736816
	1	/	OWALPageV2ChangesPortionTest	testSingleByteValue	assertEquals(changesCollector.getByteValue(pointer,64),42);	assertArrayEquals(newbyte[]{42},newbyte[]{focalObj.getByteValue(pointer,64)});	0	1	103.86744117736816
	2	/	OWALPageV2ChangesPortionTest	testSingleByteValue	assertEquals(changesCollector.getByteValue(pointer,64),42);	assertTrue(focalObj.getByteValue(pointer,64)>0);	0	1	103.86744117736816
	3	/	OWALPageV2ChangesPortionTest	testSingleByteValue	assertEquals(changesCollector.getByteValue(pointer,64),42);	assertFalse(focalObj.getByteValue(pointer,64)<0);	0	1	103.86744117736816
	4	/	OWALPageV2ChangesPortionTest	testSingleByteValue	assertEquals(changesCollector.getByteValue(pointer,64),42);	assertNotNull(focalObj.getByteValue(pointer,64));	0	1	103.86744117736816
	5	/	OWALPageV2ChangesPortionTest	testSingleByteValue	assertEquals(changesCollector.getByteValue(pointer,64),42);	assertNull(focalObj.getByteValue(pointer,65));	0	1	103.86744117736816
	6	/	OWALPageV2ChangesPortionTest	testSingleByteValue	assertEquals(changesCollector.getByteValue(pointer,64),42);	assertNotSame(43,focalObj.getByteValue(pointer,64));	0	1	103.86744117736816
	7	/	OWALPageV2ChangesPortionTest	testSingleByteValue	assertEquals(changesCollector.getByteValue(pointer,64),42);	assertNotEquals(null,focalObj.getByteValue(pointer,64));	0	1	103.86744117736816
	8	/	OWALPageV2ChangesPortionTest	testSingleByteValue	assertEquals(changesCollector.getByteValue(pointer,64),42);	assertNotEquals(1,Integer.compare(41,focalObj.getByteValue(pointer,64)));	0	1	103.86744117736816
	9	/	OWALPageV2ChangesPortionTest	testSingleByteValue	assertEquals(changesCollector.getByteValue(pointer,64),42);	assertEquals(-1,Integer.compare(41,focalObj.getByteValue(pointer,64)));	0	1	103.86744117736816
15	0	orientechnologies/orientdb	OJsonWithCustom	testCustomField	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	assertTrue(old`:This);	0	1	25.036421060562134
	1	/	OJsonWithCustom	testCustomField	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	assertTrue(docinstanceofODocument`:This);	0	1	25.036421060562134
	2	/	OJsonWithCustom	testCustomField	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	assertNotNull(json);	0	1	25.036421060562134
	3	/	OJsonWithCustom	testCustomField	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	assertTrue(doc1instanceofODocument);	0	1	25.036421060562134
	4	/	OJsonWithCustom	testCustomField	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	"assertEquals(""STR"",""STR"");"	0	1	25.036421060562134
	5	/	OJsonWithCustom	testCustomField	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	assertNotEquals(doc,doc1);	0	1	25.036421060562134
16	0	orientechnologies/orientdb	OObjectBinaryDataStorageTest	testSaveAndLoad_BinaryFieldsSimpleRecordMapping_InstantiatePojoUsingDbFactory	assertNotNull(savedRonnie);	assertNotNull(loadedRonnie);	0	1	72.39128828048706
	1	/	OObjectBinaryDataStorageTest	testSaveAndLoad_BinaryFieldsSimpleRecordMapping_InstantiatePojoUsingDbFactory	assertNotNull(savedRonnie);	assertEquals(savedRonnie.getId(),loadedRonnie.getId());	0	1	72.39128828048706
	2	/	OObjectBinaryDataStorageTest	testSaveAndLoad_BinaryFieldsSimpleRecordMapping_InstantiatePojoUsingDbFactory	assertNotNull(savedRonnie);	assertEquals(ronnie.getName(),loadedRonnie.getName());	0	1	72.39128828048706
	3	/	OObjectBinaryDataStorageTest	testSaveAndLoad_BinaryFieldsSimpleRecordMapping_InstantiatePojoUsingDbFactory	assertNotNull(savedRonnie);	assertArrayEquals(ronniePicture,loadedRonnie.getImageData());	0	1	72.39128828048706
