TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
	8	/	ODocumentSchemalessBinarySerializationTest	testListOfMapsWithNull	assertEquals(extr.fields(),document.fields());	assertNotNull(extr.fields());	77.70178699493408	0	1	1	0	0
	9	/	ODocumentSchemalessBinarySerializationTest	testListOfMapsWithNull	assertEquals(extr.fields(),document.fields());	assertNotEquals(0,focalObject.fields());	108.96221399307251	0	1	1	0	0
	10	/	ODocumentSchemalessBinarySerializationTest	testListOfMapsWithNull	assertEquals(extr.fields(),document.fields());	assertTrue(extr.fields()>=0);	38.86861991882324	0	1	1	0	0
	11	/	ODocumentSchemalessBinarySerializationTest	testListOfMapsWithNull	assertEquals(extr.fields(),document.fields());	assertTrue(extr.fields()<=Integer.MAX_VALUE);	39.061683893203735	0	1	1	0	0
	12	/	ODocumentSchemalessBinarySerializationTest	testListOfMapsWithNull	assertEquals(extr.fields(),document.fields());	???;	136.02205204963684	0	1	1	0	0
	13	/	ODocumentSchemalessBinarySerializationTest	testListOfMapsWithNull	assertEquals(extr.fields(),document.fields());	assertTrue(extr.fields()>0&&extr.fields()<=Integer.MAX_VALUE);	40.34666180610657	0	1	1	0	0
	14	/	ODocumentSchemalessBinarySerializationTest	testListOfMapsWithNull	assertEquals(extr.fields(),document.fields());	assertTrue(extrinstanceofODocument`isaplausibleextrinstanceofODocument);	38.819973945617676	0	1	1	0	0
	15	/	ODocumentSchemalessBinarySerializationTest	testListOfMapsWithNull	assertEquals(extr.fields(),document.fields());	assertEquals(expectedSize,focalObject.fields());	76.8574070930481	0	1	1	0	0
	16	/	ODocumentSchemalessBinarySerializationTest	testListOfMapsWithNull	assertEquals(extr.fields(),document.fields());	assertFalse(lista.isEmpty());	38.73538112640381	0	1	1	0	0
13	2	/	OCompositeKeyTest	testEqualSameKeys	assertTrue(compositeKey.equals(anotherCompositeKey));	assertNotEquals(compositeKey,anotherCompositeKey);	147.7089490890503	0	1	1	0	0
	10	/	OCompositeKeyTest	testEqualSameKeys	assertTrue(compositeKey.equals(anotherCompositeKey));	assertFalse(compositeKey.equals(anotherCompositeKey));	148.04965090751648	0	1	1	0	0
14	0	orientechnologies/orientdb	OQueryRequestTest	testWithNamedParams	assertEquals(request.getCommand(),other.getCommand());	assertEquals((byte)123,other.getCommand());	65.32983422279358	0	1	1	0	0
	1	/	OQueryRequestTest	testWithNamedParams	assertEquals(request.getCommand(),other.getCommand());	assertTrue(other.getCommand()==OChannelBinaryProtocol.REQUEST_QUERY);	39.6659791469574	0	1	1	0	0
	2	/	OQueryRequestTest	testWithNamedParams	assertEquals(request.getCommand(),other.getCommand());	assertEquals((byte)OChannelBinaryProtocol.REQUEST_QUERY,other.getCommand());	76.09977912902832	0	1	1	0	0
	3	/	OQueryRequestTest	testWithNamedParams	assertEquals(request.getCommand(),other.getCommand());	assertEquals((byte)OChannelBinaryProtocol.REQUEST_QUERY,other.getCommand());	66.49942874908447	0	1	1	0	0
	10	/	OQueryRequestTest	testWithNamedParams	assertEquals(request.getCommand(),other.getCommand());	assertNotEquals(expected,actual);	49.565231800079346	0	1	1	0	0
	12	/	OQueryRequestTest	testWithNamedParams	assertEquals(request.getCommand(),other.getCommand());	assertEquals(OChannelBinaryProtocol.REQUEST_QUERY,other.getCommand());	64.02402901649475	0	1	1	0	0
	28	/	OQueryRequestTest	testWithNamedParams	assertEquals(request.getCommand(),other.getCommand());	assertEquals((byte)OChannelBinaryProtocol.REQUEST_QUERY,request.getCommand());	61.56384205818176	0	1	1	0	0
	29	/	OQueryRequestTest	testWithNamedParams	assertEquals(request.getCommand(),other.getCommand());	assertEquals(OChannelBinaryProtocol.REQUEST_QUERY,request.getCommand());	68.68339610099792	0	1	1	0	0
15	8	/	OPropertyMapIndexDefinitionTest	testCreateSingleValueByKey	"assertEquals(result,""STR"");"	"assertNotSame(""STR"",result.toString());"	152.463476896286	0	1	1	0	0
	9	/	OPropertyMapIndexDefinitionTest	testCreateSingleValueByKey	"assertEquals(result,""STR"");"	"assertNotNull(mapToTest.get(""STR""));"	152.48856496810913	0	1	1	0	0
	10	/	OPropertyMapIndexDefinitionTest	testCreateSingleValueByKey	"assertEquals(result,""STR"");"	"assertEquals(Integer.valueOf(1),mapToTest.get(""STR""));"	149.7986340522766	0	1	1	0	0
0	0	cucumber-ltd/cucumber-pro-plugin-jvm	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertEquals(java.util.logging.Level.WARNING,logger.get(Level.class).getValue());	35.86968183517456	0	1	1	0	0
	1	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	"assertEquals(""STR"",logger.getLogLevel());"	40.14354872703552	0	1	1	0	0
	2	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	"assertEquals(""STR"",config.get(Keys.CUCUMBERPRO_LOGGING));"	46.374067068099976	0	1	1	0	0
	3	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertEquals(Level.WARNING,logger.getLogLevel());	34.90163207054138	0	1	1	0	0
	4	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertTrue(logger.getConfiguration().get(Keys.MOST_FINE.toString())instanceofKeys);	27.184543132781982	0	1	1	0	0
	7	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	"assertNotEquals(""STR"",logger.resolve(configurationSpecGen.methodResolution(""STR"")).toString());"	37.6458899974823	0	1	1	0	0
	8	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertEquals(LogLevel.WARN,logger.getEffectiveLogLevel());	32.36461091041565	0	1	1	0	0
	9	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertFalse(logger.isEnabled(any(LogLevel.class)));	39.04512405395508	0	1	1	0	0
	10	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	???;	35.69489097595215	0	1	1	0	0
	11	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertThat(logger.getLogLevel(),CoreMatchers.is(Level.WARN));	16.982061862945557	0	1	1	0	0
	12	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertNotNull(logger.getConfig());	31.175447702407837	0	1	1	0	0
	13	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertTrue(logger.isInitialized());	18.22266387939453	0	1	1	0	0
	14	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	"assertEquals(""STR"",logger.getLogLevel());"	33.11927890777588	0	1	1	0	0
	15	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertEquals(Level.WARNING,logger.getLogLevel());	40.26701378822327	0	1	1	0	0
	16	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertEquals(Logger.Level.WARN,logger.getLogLevel());	37.39048409461975	0	1	1	0	0
	17	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertEquals(Logger.Level.WARN,logger.getLevel());	36.326719999313354	0	1	1	0	0
	18	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	"assertEquals(""STR"",logger.getDefaultLogLevel().name());"	34.78988790512085	0	1	1	0	0
	19	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertTrue(logger.isLogLevelEnabled(java.util.logging.Level.WARNING));	36.380774974823	0	1	1	0	0
	20	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	"assertEquals(""STR"",logger.logLevel.toString());"	32.53262710571289	0	1	1	0	0
	21	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	"assertEquals(""STR"",logger.getLogLevelName());"	32.29604887962341	0	1	1	0	0
	22	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	???;	38.99559712409973	0	1	1	0	0
	24	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertTrue(Logger.LogLevel.WARN.equals(logger.getConfig().get(Keys.CUCUMBERPRO_LOGGING)));	34.73376417160034	0	1	1	0	0
	25	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	"assertEquals(logger.getEffectiveLogLevel().name(),""STR"");"	36.054770946502686	0	1	1	0	0
	26	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertTrue(logger.getConfig().containsKeyConfig(Keys.CUCUMBERPRO_LOGGING));	32.88851499557495	0	1	1	0	0
	27	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertFalse(logger.hasLogger(null));	27.402907133102417	0	1	1	0	0
	29	/	SystemLoggerTest	defaults_to_WARN_when_unknown_log_level_is_set	assertEquals(Logger.Level.WARN,logger.level);	assertEquals(LogLevel.WARN.toString(),logger.getConfig().get(Keys.CUCUMBERPRO_LOGGING));	38.50245189666748	0	1	1	0	0
1	1	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertTrue(logger.getLevel().equals(java.util.logging.Level.INFO));	36.338690996170044	0	1	1	0	0
	2	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertEquals(Logger.Level.INFO,logger.getLogging());	32.92684292793274	0	1	1	0	0
	3	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertEquals(LoggerRoutingConfigurator.Level.INFO,logger.g+etResolvedLoggingLevel());	38.675894021987915	0	1	1	0	0
	4	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	"assertEquals(""STR"",logger.getLoggingLevel());"	36.997469902038574	0	1	1	0	0
	8	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertEquals(Level.INFO,logger.getLogLevel());	35.46884775161743	0	1	1	0	0
	10	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	"assertEquals(""STR"",logger.getConfig().getLoggingValue());"	34.6440749168396	0	1	1	0	0
	11	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertEquals(level.INFO,logger.getLoggingLevel());	36.472935914993286	0	1	1	0	0
	16	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertEquals(Logger.Level.INFO,Config.LOG_VERBOSE);	34.749228715896606	0	1	1	0	0
	18	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertEquals(Level.INFO,logger.getLevel());	33.73852610588074	0	1	1	0	0
	21	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertEquals(java.util.logging.Level.INFO,logger.getLogLevel());	34.37440776824951	0	1	1	0	0
	23	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	"assertEquals(""STR"",config.get(CUCUMBERPRO_LOGGING));"	32.50709414482117	0	1	1	0	0
	25	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	"assertTrue(logger.getLoggingLevel().equals(""STR""));"	32.73746109008789	0	1	1	0	0
	26	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertEquals(Level.INFO,logger.core.getLevel());	36.8724730014801	0	1	1	0	0
	27	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	"assertEquals(""STR"",logger.getCurrentLoggingLevel().value());"	22.375859260559082	0	1	1	0	0
	28	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	assertEquals(Level.INFO,logger.getLevel());	32.784974098205566	0	1	1	0	0
	29	/	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	"assertEquals(""STR"",logger.getLogLevel(""STR""));"	33.39611792564392	0	1	1	0	0
2	2	/	CEFParserTest	validStringMessageWithLocaleAndValidationTest	assertNotNull(parser.parse(sample1,true,Locale.FRANCE));	assertNotNull(result);	22.96097683906555	0	1	1	0	0
	4	/	CEFParserTest	validStringMessageWithLocaleAndValidationTest	assertNotNull(parser.parse(sample1,true,Locale.FRANCE));	assertEquals(expectedValue,actualValue);	25.985708951950073	0	1	1	0	0
0	0	nidi3/graphviz-java	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	assertEquals(expected,result);	74.75281095504761	0	1	1	0	0
	1	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertEquals(""STR"",markdown(""STR"").getText());"	75.56665182113647	0	1	1	0	0
	2	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertEquals(""STR"",FOCAL.markdown(""STR""));"	76.56461215019226	0	1	1	0	0
	3	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	???;	72.99669098854065	0	1	1	0	0
	4	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertNotNull(LabelClassName.markdown(""STR"").getText());"	59.96364998817444	0	1	1	0	0
	5	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertNotEquals(""STR"",Label.markdown(""STR""));"	171.9912588596344	0	1	1	0	0
	6	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertNotNull(Label.markdown(""STR""));"	44.89610004425049	0	1	1	0	0
	8	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertEquals(expectedLabel,FOCAL.markdown(""STR""));"	72.82324814796448	0	1	1	0	0
	9	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertTrue(FOCAL.markdown(""STR"").getText().contains(""STR""));"	83.04297518730164	0	1	1	0	0
	10	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertEquals(""STR"",markdown(""STR"").value());"	105.93753170967102	0	1	1	0	0
	11	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertNotNull(markdown(""STR"").toString());"	70.81773591041565	0	1	1	0	0
	12	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	assertEquals(expected,actual);	43.87723398208618	0	1	1	0	0
	13	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	???;	66.92877316474915	0	1	1	0	0
	14	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertNotEquals(""STR"",FOCAL.markdown(""STR"").toString());"	74.16994595527649	0	1	1	0	0
	16	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertTrue(markdown(""STR"").getText().startsWith(""STR""));"	55.81361699104309	0	1	1	0	0
	17	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertEquals(""STR"",FOCAL.markdown(""STR"").getText());"	206.90773010253906	0	1	1	0	0
	18	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	???;	52.02581310272217	0	1	1	0	0
	19	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertEquals(""STR"",markdown(""STR"").getText());"	74.2143702507019	0	1	1	0	0
	20	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertTrue(FOCAL.markdown(""STR"").getText().contains(""STR""));"	74.6860249042511	0	1	1	0	0
	21	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertNotEquals(""STR"",Label.markdown(""STR""));"	66.07569408416748	0	1	1	0	0
	22	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertTrue(!Label.markdown(""STR"").isEmpty());"	26.560481071472168	0	1	1	0	0
	24	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertEquals(""STR"",Label.markdown(""STR"").getText().trim());"	84.71555399894714	0	1	1	0	0
	27	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	assertNotSame(labelObjectExpected,FOCAL.markdown(inputValue));	72.23304510116577	0	1	1	0	0
	28	/	LabelTest	markdown	"assertEquals(""STR"",Label.markdown(""STR"").value);"	"assertTrue(Label.markdown(""STR"").value().contains(""STR""));"	82.47364091873169	0	1	1	0	0
0	0	trautonen/coveralls-maven-plugin	WerckerTest	testGetBranch	"assertEquals(""STR"",newWercker(env()).getBranch());"	"assertEquals(""STR"",getBranch());"	49.7092342376709	0	1	1	0	0
