TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
/	8	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertFalse(attrs(Attributes.<For>empty(),Attributes.<For>empty()).isEmpty());	47.208271980285645	0	1	1	0	0
/	9	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertNotEquals(attrs(asList(attribute)),attrs());	37.01093292236328	0	1	1	0	0
/	10	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertTrue(attrs(attribute)==attrs(attribute));	35.90564799308777	0	1	1	0	0
/	11	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertTrue(attrs().isEmpty());	39.7516770362854	0	1	1	0	0
/	12	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertNotNull(attrs(attribute));	29.987833976745605	0	1	1	0	0
/	14	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertTrue(attrs()instanceofAttributes);	25.70047616958618	0	1	1	0	0
/	15	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertEquals(null,attrs());	55.54560303688049	0	1	1	0	0
/	18	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertNotEquals(attrs(),null);	24.30287003517151	0	1	1	0	0
/	21	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertNotNull(attrs());	41.43431496620178	0	1	1	0	0
/	22	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertTrue(Arrays.asList(attrs().toArray()).containsAll(Arrays.asList(attributes)));	38.79014182090759	0	1	1	0	0
/	25	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertNotNull(attrs());	24.484028816223145	0	1	1	0	0
/	27	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	"assertEquals(attributes.length,attrs(""STR"").size());"	30.4651620388031	0	1	1	0	0
/	28	//	StyleTest	tapered	"assertEquals(attrs(attr(""STR"",""STR""),attr(""STR"",5.0),attr(""STR"",""STR"")),attrs(Style.tapered(5,Arrow.DirType.BOTH)));"	assertEquals(attribute,attrs(attribute).get(0));	43.58734178543091	0	1	1	0	0
1	0	nidi3/graphviz-java	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertTrue(GraphvizServer.CmdOptions.args.isEmpty());	41.11942505836487	0	1	1	0	0
/	1	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertTrue(options.args.isEmpty());	42.42677187919617	0	1	1	0	0
/	2	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	"assertNotNull(GraphvizServer.CmdOptions.parse(newString[]{""STR""}));"	41.714746713638306	0	1	1	0	0
/	3	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertThat(opts.opts,is(equalTo(expectedMap)));	37.73492503166199	0	1	1	0	0
/	4	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertNotNull(opts);	32.4539258480072	0	1	1	0	0
/	5	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertEquals(expectedSize,opts.args.size());	27.97846007347107	0	1	1	0	0
/	6	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertEquals(0,opts.args.size());	33.48310995101929	0	1	1	0	0
/	10	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertNotNull(opts);	28.76381802558899	0	1	1	0	0
/	13	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertNotNull(opts);	32.13516807556152	0	1	1	0	0
/	15	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertFalse(opts.args.isEmpty());	24.4809889793396	0	1	1	0	0
/	17	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertj.core.api.Assertions.assertThat(opts.args).isNotEmpty();	35.90710496902466	0	1	1	0	0
/	23	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	assertTrue(opts.opts.isEmpty());	28.912273168563843	0	1	1	0	0
/	24	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	???;	31.732308864593506	0	1	1	0	0
/	26	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	"assertTrue(opts.opts.containsKey(""STR"")&&opts.opts.get(""STR"")==null);"	35.178126096725464	0	1	1	0	0
/	28	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	"assertEquals(expectedValue,opts.opts.get(""STR""));"	25.9077889919281	0	1	1	0	0
/	29	//	GraphvizServerTest	cmdLineSimple	"assertEquals(map(""STR"",""STR""),opts.opts);"	"assertFalse(opts.opts.containsKey(""STR""));"	37.68513107299805	0	1	1	0	0
2	0	nidi3/graphviz-java	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertNotNull(attrs());	399.2549340724945	0	1	1	0	0
/	1	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertNotNull(result);	48.95027995109558	0	1	1	0	0
/	2	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertTrue(attrs(newArrayList<>()).isEmpty());	32.05541396141052	0	1	1	0	0
/	3	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertTrue(attrs().hashCode()==1);	34.794063091278076	0	1	1	0	0
/	4	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	???;	37.06052923202515	0	1	1	0	0
/	5	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertArrayEquals(newAttributes<?>[0],attrs((Attributes<?>[])null).toArray());	36.823994874954224	0	1	1	0	0
/	6	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertNotEquals(attrs(),attrs((Attributes<?extendsAttributes<?>>[])null));	34.17077708244324	0	1	1	0	0
/	7	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertEquals(expected,actual);	26.210662841796875	0	1	1	0	0
/	9	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertNotEquals(attrs(attributes.length),attrs(attributes));	33.1464638710022	0	1	1	0	0
/	10	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertTrue(attrs((YourClass[])null).isEmpty());	33.87570786476135	0	1	1	0	0
/	13	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertNotNull(expected);	31.317372798919678	0	1	1	0	0
/	15	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertEquals(expected,actual);	31.32780623435974	0	1	1	0	0
/	16	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertNotEquals(attrs((Attributes[])null),attrs());	29.04267191886902	0	1	1	0	0
/	19	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertTrue(attrs(attributes).containsAll(Arrays.asList(attributes.toArray(newAttributes.F[].length))));	256.71021580696106	0	1	1	0	0
/	23	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertEquals(expectedAttributes,attrs(attributes));	33.626237869262695	0	1	1	0	0
/	24	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertEquals(attributes.length,attrs(attributes).values().getList().size());	37.03099226951599	0	1	1	0	0
/	25	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertArrayEquals(attributes,attrs(attributes).values().toArray());	30.324809312820435	0	1	1	0	0
/	29	//	RankTest	combine	"assertEquals(attrs(attr(""STR"",true),attr(""STR"",""STR""),attr(""STR"",""STR""),attr(""STR"",""STR"")),attrs(Rank.sepEqually(2).newRank(true).noCluster().dir(TOP_TO_BOTTOM).sep(3)));"	assertNotNull(attrs(attributes));	76.26927900314331	0	1	1	0	0
3	0	nidi3/graphviz-java	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertNotNull(attributes);	33.769120931625366	0	1	1	0	0
/	1	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertNotNull(attributes);	42.47188401222229	0	1	1	0	0
/	2	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertEquals(2,attributes.size());	35.90424680709839	0	1	1	0	0
/	3	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertNotNull(tail.label);	33.64755916595459	0	1	1	0	0
/	4	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertTrue(attrs().isEmpty());	43.84007382392883	0	1	1	0	0
/	5	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertFalse(attrs(tail).isEmpty());	31.16318416595459	0	1	1	0	0
/	6	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertTrue(tail.getLabel().isEmpty());	33.66032385826111	0	1	1	0	0
/	7	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertEquals(""STR"",tail.name());"	35.313331842422485	0	1	1	0	0
/	8	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertEquals(tail.getName(),Label.of(""STR""));"	34.3131058216095	0	1	1	0	0
/	9	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertNotSame(tail,newEndLabel(Label.of(""STR""),true,1d,2d));"	71.69001603126526	0	1	1	0	0
/	10	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertTrue(tail.equals(newEndLabel(Label.of(""STR""),""STR"",false,1d,2d)));"	30.25397801399231	0	1	1	0	0
/	11	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertNotNull(tail);	37.10157513618469	0	1	1	0	0
/	12	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertNotNull(tail);	39.157854080200195	0	1	1	0	0
/	13	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertTrue(tail!=null);	17.928256034851074	0	1	1	0	0
/	18	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertNotNull(tail);	35.79662108421326	0	1	1	0	0
/	19	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertNotNull(tail.getLabel());	34.13073182106018	0	1	1	0	0
/	20	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertEquals(1d,tail.getX());	36.293121099472046	0	1	1	0	0
/	21	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertNotEquals(1d,tail.getClass().getDeclaredField(""STR"").get(tail).toString());"	40.667426109313965	0	1	1	0	0
/	22	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertEquals(""STR"",tail.label().value());"	33.777950048446655	0	1	1	0	0
/	23	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertEquals(""STR"",String.valueOf(tail));"	36.21301078796387	0	1	1	0	0
/	25	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertTrue(tailinstanceofEndLabel);	34.02434825897217	0	1	1	0	0
/	26	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertTrue(tailinstanceofguru.nidi.graphviz.attribute.EndLabel);	44.23710584640503	0	1	1	0	0
/	27	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertNotNull(tail.toString());	169.27171087265015	0	1	1	0	0
/	28	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	"assertNotEquals(""STR"",tail.toString());"	35.37585783004761	0	1	1	0	0
/	29	//	EndLabelTest	attrTail	"assertEquals(attrs(attr(""STR"",tail),attr(""STR"",1d),attr(""STR"",2d)),attrs(tail));"	assertTrue(tail.equals(Attributes.attrs(attr)));	32.8965859413147	0	1	1	0	0
2	5	//	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertTrue(g.countVertices()>0);	63.626447916030884	0	1	1	0	0
4	0	orientechnologies/orientdb	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertEquals(0,focal.compare(value1,value2));	120.77774500846863	0	1	1	0	0
/	1	//	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertTrue(focal.compare(Integer.valueOf(value1),Integer.valueOf(value2))==0);	106.66872715950012	0	1	1	0	0
/	2	//	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	???;	112.78355002403259	0	1	1	0	0
/	11	//	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertEquals(-1,compare(value1,value2));	85.12680220603943	0	1	1	0	0
/	12	//	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertTrue(focal.compare(value1,value2)<0);	63.56102228164673	0	1	1	0	0
/	13	//	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertNotEquals(0,focal.compare(list1.getValue1(),list2.getValue1()));	109.90268802642822	0	1	1	0	0
/	14	//	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertEquals(0,focal.compare(newOBinaryField((byte)0,OType.DATETIME),newOBinaryField((byte)0,OType.DATETIME)));	104.04253482818604	0	1	1	0	0
/	15	//	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertFalse(focal.compare(iValue1,iValue2)>0);	110.50357604026794	0	1	1	0	0
/	17	//	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertEquals(0,focal.compare(newOrientVertexBinaryField(OType.DATETIME,serializedValue1),newOrientVertexBinaryField(OType.DATETIME,serializedValue2)));	105.7346670627594	0	1	1	0	0
/	18	//	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertTrue(compare(null,null)>=0&&compare(null,null)<=0);	105.36329126358032	0	1	1	0	0
