TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
	2	/	TSqlBuilderTest	testHaving	"assertEquals(""STR"",sql.toString());"	assertFalse(sql.toString().isEmpty());	7.037511110305786	0	1	0	0	0
	3	/	TSqlBuilderTest	testHaving	"assertEquals(""STR"",sql.toString());"	"assertTrue(sql.toString()!=null&&!sql.toString().equals(""STR""));"	9.76257872581482	0	1	0	0	0
	4	/	TSqlBuilderTest	testHaving	"assertEquals(""STR"",sql.toString());"	"assertNotEquals(""STR"",sql.toString());"	6.728298187255859	0	1	0	0	0
	5	/	TSqlBuilderTest	testHaving	"assertEquals(""STR"",sql.toString());"	"assertTrue(sql.toString().contains(""STR""));"	7.868849754333496	0	1	0	0	0
	6	/	TSqlBuilderTest	testHaving	"assertEquals(""STR"",sql.toString());"	"assertNotSame(""STR"",sql.toString());"	7.6704676151275635	0	1	0	0	0
	7	/	TSqlBuilderTest	testHaving	"assertEquals(""STR"",sql.toString());"	"assertTrue(sql.toString().startsWith(""STR""));"	6.907896518707275	0	1	0	0	0
	8	/	TSqlBuilderTest	testHaving	"assertEquals(""STR"",sql.toString());"	assertNotNull(sql);	6.240469932556152	0	1	0	0	0
	9	/	TSqlBuilderTest	testHaving	"assertEquals(""STR"",sql.toString());"	assertFalse(sql.toString().isEmpty());	11.824883222579956	0	1	0	0	0
0	0	trung/InMemoryJavaCompiler	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertNotNull(res);	7.145428895950317	0	1	0	0	0
	1	/	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertEquals(0,res.size());	8.11719536781311	1	0	0	0	0
	2	/	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertTrue(res.isEmpty());	6.700739860534668	0	1	0	0	0
	3	/	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertNotNull(res);	25.381746292114258	0	1	0	0	0
	4	/	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertTrue(resinstanceofList);	7.37372350692749	0	1	0	0	0
	5	/	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertTrue(res.isEmpty());	14.49262261390686	0	1	0	0	0
	8	/	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertTrue(java.util.Collections.emptyList().equals(res));	15.118330955505371	0	1	0	0	0
	9	/	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	"assertTrue(res.contains(""Hello"")`isaplausibleres.contains(""Hello""));"	6.981118202209473	0	1	0	0	0
	10	/	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	"assertFalse(res.contains(""STR""));"	6.911389350891113	0	1	0	0	0
	11	/	InMemoryJavaCompilerTest	compile_WhenIgnoreWarnings	assertEquals(0,res.size());	assertEquals(expectedSize,res.size()`isaplausibleexpectedSize);	7.475048780441284	0	1	0	0	0
0	0	PeterisP/morphology	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertTrue(ceļu.isRecognized());	49.21802639961243	1	0	0	0	0
	2	/	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertNotNull(ceļu.wordforms);	23.58830428123474	0	1	0	0	0
	5	/	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertTrue(ceļu.isRecognized());	57.246116161346436	1	0	0	0	0
	6	/	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertTrue(ceļu.isRecognized());	68.76488423347473	1	0	0	0	0
	7	/	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertFalse(ceļu.wordforms.isEmpty());	25.57930874824524	0	1	0	0	0
	10	/	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertTrue(ceļu.wordforms.size()>0);	51.6280300617218	0	1	0	0	0
	11	/	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertEquals(expectedValue,actualValue`);	36.79887127876282	0	1	0	0	0
	17	/	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertTrue(ceļu.isRecognized());	46.06420946121216	1	0	0	0	0
	23	/	MorphologyTest	ceļu	assertTrue(ceļu.isRecognized());	assertFalse(ceļu.isRecognized());	94.25241923332214	0	0	0	0	1
0	1	/	JmxAttributePollerTest	testGetSetObjectQueryPreparer	assertNotNull(this.poller.getObjectQueryPreparer());	assertNotNull(poller.getObjectQueryPreparer());	18.50164008140564	0	1	0	0	0
	2	/	JmxAttributePollerTest	testGetSetObjectQueryPreparer	assertNotNull(this.poller.getObjectQueryPreparer());	assertNotNull(poller.getObjectQueryPreparer());	14.82439136505127	0	1	0	0	0
	3	/	JmxAttributePollerTest	testGetSetObjectQueryPreparer	assertNotNull(this.poller.getObjectQueryPreparer());	assertTrue(poller.getObjectQueryPreparer()instanceofObjectQueryPreparer);	9.627528667449951	0	1	0	0	0
	7	/	JmxAttributePollerTest	testGetSetObjectQueryPreparer	assertNotNull(this.poller.getObjectQueryPreparer());	assertNotEquals(expectedValue,actualValue`.);	11.300464630126953	0	1	0	0	0
	9	/	JmxAttributePollerTest	testGetSetObjectQueryPreparer	assertNotNull(this.poller.getObjectQueryPreparer());	assertTrue(poller.getObjectQueryPreparer()!=null);	9.11853814125061	0	1	0	0	0
	11	/	JmxAttributePollerTest	testGetSetObjectQueryPreparer	assertNotNull(this.poller.getObjectQueryPreparer());	assertNotNull(poller.getObjectQueryPreparer());	32.00303292274475	0	1	0	0	0
	14	/	JmxAttributePollerTest	testGetSetObjectQueryPreparer	assertNotNull(this.poller.getObjectQueryPreparer());	assertNotSame(mockObjectQueryPreparer,poller.getObjectQueryPreparer());	8.992398738861084	0	1	0	0	0
	18	/	JmxAttributePollerTest	testGetSetObjectQueryPreparer	assertNotNull(this.poller.getObjectQueryPreparer());	assertFalse(poller.getObjectQueryPreparer()==null);	9.454566955566406	0	1	0	0	0
	19	/	JmxAttributePollerTest	testGetSetObjectQueryPreparer	assertNotNull(this.poller.getObjectQueryPreparer());	assertNotNull(poller.getObjectQueryPreparer());	22.719515323638916	0	1	0	0	0
0	0	Yubico/yubico-java-client	YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	13.794127702713013	1	0	0	0	0
	1	/	YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertTrue()`tocheckifacertainconditionistrue.Here'sanexample:);	10.53436803817749	0	1	0	0	0
	2	/	YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertNotNull()`tocheckifavariableorobjectisnotnull.Here'sanexample:);	7.523166179656982	0	1	0	0	0
	3	/	YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertFalse()`tocheckifacertainconditionisfalse.Here'sanexample:);	8.737910032272339	0	1	0	0	0
	4	/	YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertEquals()`tocheckiftwovaluesareequal.Here'sanexample:);	8.265947818756104	0	1	0	0	0
	5	/	YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertNotEquals()`tocheckiftwovaluesarenotequal.Here'sanexample:);	8.640033960342407	0	1	0	0	0
	6	/	YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertArrayEquals()`tocheckiftwoarraysareequal.Here'sanexample:`expectedArray,actualArray);	7.428560256958008	0	1	0	0	0
	8	/	YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertSame()`tocheckiftwoobjectsrefertothesameinstance.Here'sanexample:);	8.875684022903442	0	1	0	0	0
	9	/	YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertNotSame()`tocheckiftwoobjectsdonotrefertothesameinstance.Here'sanexample:`expectedObject,actualObject`isaplausible)`tocheckiftwoobjectsdonotrefertothesameinstance.Here'sanexample:`expectedObject,actualObject);	9.718206882476807	0	1	0	0	0
	13	/	YubicoClientTest	testTwoQueries	assertEquals(ResponseStatus.REPLAYED_OTP,response.getStatus());	assertNull()`tocheckifavariableorobjectisnull.Here'sanexample:);	8.973859786987305	0	1	0	0	0
0	1	/	ShippableTest	testGetBuildUrl	"assertEquals(""STR"",newShippable(env()).getBuildUrl());"	???;	20.47047257423401	0	1	0	0	0
	20	/	ShippableTest	testGetBuildUrl	"assertEquals(""STR"",newShippable(env()).getBuildUrl());"	???;	18.529917001724243	0	1	0	0	0
	29	/	ShippableTest	testGetBuildUrl	"assertEquals(""STR"",newShippable(env()).getBuildUrl());"	???;	16.07012414932251	0	1	0	0	0
0	0	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	puzzle_has_blank	assertEquals(8,p.getBlankIndex());	assertNotEquals(-1,p.getBlankIndex());	32.65622067451477	0	1	0	0	0
	1	/	PuzzleTest	puzzle_has_blank	assertEquals(8,p.getBlankIndex());	assertTrue(booleancondition)`.Here'sanexampleofhowitcanbeusedinthiscontext:);	19.70591902732849	0	1	0	0	0
	2	/	PuzzleTest	puzzle_has_blank	assertEquals(8,p.getBlankIndex());	assertEquals(expected,actual)`.Here'sanexampleofhowitcanbeusedinthegivencontext:);	18.83643889427185	0	1	0	0	0
	3	/	PuzzleTest	puzzle_has_blank	assertEquals(8,p.getBlankIndex());	assertNotNull(Objectobject)`.This){);	19.903245449066162	0	1	0	0	0
	4	/	PuzzleTest	puzzle_has_blank	assertEquals(8,p.getBlankIndex());	assertFalse(booleancondition)`.Here'sanexampleofhowitcanbeusedinthegivencontext:);	19.85145378112793	0	1	0	0	0
	5	/	PuzzleTest	puzzle_has_blank	assertEquals(8,p.getBlankIndex());	assertNull(Objectobject)`.Here'sanexampleofhowitcanbeusedinthegivencontext:);	18.50856065750122	0	1	0	0	0
	6	/	PuzzleTest	puzzle_has_blank	assertEquals(8,p.getBlankIndex());	assertArrayEquals(expectedArray,actualArray)`.Here'sanexampleofhowitcanbeusedinthegivencontext:);	19.47735047340393	0	1	0	0	0
	7	/	PuzzleTest	puzzle_has_blank	assertEquals(8,p.getBlankIndex());	assertNotSame(expected,actual)`.Here'sanexampleofhowitcanbeusedinthegivencontext:`expected,p.getBlankIndex());	18.235097646713257	0	1	0	0	0
	10	/	PuzzleTest	puzzle_has_blank	assertEquals(8,p.getBlankIndex());	assertSame(expected,actual)```.Here'sanexampleofhowitcanbeusedinthegivencontext:```expected,p.getBlankIndex());	18.934706449508667	0	1	0	0	0
	13	/	PuzzleTest	puzzle_has_blank	assertEquals(8,p.getBlankIndex());	assertNotEquals(Objectunexpected,Objectactual)`.Here'sanexampleofhowitcanbeusedinthegivencontext:`null,p.getBlankIndex());	17.426183700561523	0	1	0	0	0
0	0	rockagen/commons-lib	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	assertEquals(ProjectName.Repeated.repeatChar([],''=>'');	47.818283796310425	0	1	0	0	0
	1	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertEquals(""STR"",CommUtil.repeatChar('a',3));"	29.788618326187134	0	1	0	0	0
	2	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertEquals(""STR"",CommUtil.repeatChar('a',3));"	18.329400062561035	0	1	0	0	0
	3	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertTrue(CommUtil.repeatChar('a',5).contains(""STR""));"	8.69763469696045	0	1	0	0	0
	4	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	assertFalse(CommUtil.repeatChar('a',5).isEmpty()`isaplausibleCommUtil.repeatChar('a',5).isEmpty());	8.777925729751587	0	1	0	0	0
	5	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	assertEquals(0,CommUtil.repeatChar('a',0).length()`isaplausible0);	8.814754009246826	0	1	0	0	0
	6	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertNotEquals(CommUtil.repeatChar('a',5)`isaplausible"""",CommUtil.repeatChar('a',5));"	8.946932315826416	0	1	0	0	0
	7	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	assertNotNull(CommUtil.repeatChar('a',5)`isaplausibleCommUtil.repeatChar('a',5));	8.480456829071045	0	1	0	0	0
	8	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertNotSame(CommUtil.repeatChar('a',3)`isaplausible"""",CommUtil.repeatChar('a',3)`isaplausibleCommUtil.repeatChar('a',3)`isaplausible"""",CommUtil.repeatChar('a',3));"	9.64071536064148	0	1	0	0	0
	10	/	CommUtilTest	testSameChars	"assertEquals(""STR"",CommUtil.repeatChar('b',10));"	"assertTrue(CommUtil.repeatChar('a',3).startsWith(""STR""));"	8.876484632492065	0	1	0	0	0
