TestID	VariantID	Project	TestClass	TestName	TrueOracle	GenOracle	Time	Corr	Incorr	BuildErr	RunErr	TestFailure
/	2	//	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	"assertEquals(""STR"",exceptionFile.getName());"	15.059360980987549	0	1	0	0	0
/	3	//	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertNotNull(exceptionFile);	10.326527833938599	0	1	0	0	0
/	4	//	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertFalse(exceptionFile.isDirectory());	9.930674076080322	0	1	0	0	0
/	5	//	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertTrue(exceptionFile.isFile());	9.91241979598999	0	1	0	0	0
/	6	//	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertNotEquals(exceptionFile,null);	19.446676015853882	0	1	0	0	0
/	7	//	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertEquals(expected,actual`.Thisexpected);	12.618592977523804	0	1	0	0	0
/	8	//	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertNotSame(expected,actual`isaplausibleexpected,actual);	10.205502986907959	0	1	0	0	0
/	10	//	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	assertNotNull(getUserDir());	39.57140779495239	0	1	0	0	0
/	11	//	ExceptionReporterTest	testReport	assertTrue(exceptionFile.exists());	"assertNotEquals(newFile(""STR""),exceptionFile);"	10.621554136276245	0	1	0	0	0
3	9	//	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	"assertFalse(bind0(testObject,""STR"",""STR""));"	43.30821490287781	0	1	0	0	0
/	10	//	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	"assertNotNull(bind0(testObject,""STR"",""STR""));"	10.77635383605957	0	1	0	0	0
/	18	//	PropertyBindingSupport_bind0_NumericalTest	bind_Short	"assertTrue(bind0(testObject,""STR"",""STR""));"	"assertFalse(bind0(testObject,""STR"",""STR""));"	30.866442918777466	0	1	0	0	0
0	0	fluent/fluent-logger-java	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertSame(loggerA0,loggerA1);	23.318302869796753	0	1	0	0	0
/	1	//	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertNotNull(loggerB0);	11.558074951171875	0	1	0	0	0
/	2	//	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertNotNull(loggerA_lh0);	11.862496137619019	0	1	0	0	0
/	3	//	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertNotSame(loggerA0,loggerB0);	12.10816216468811	0	1	0	0	0
/	4	//	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertEquals(loggerA0,loggerA1`isaplausibleloggerA0);	11.65779709815979	0	1	0	0	0
/	5	//	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertNotEquals(loggerA0,loggerA_lh1`isaplausibleloggerA0);	11.945872068405151	0	1	0	0	0
/	6	//	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertTrue(loggerA0!=loggerB0`isaplausibleloggerA0!=loggerB0);	11.517711877822876	0	1	0	0	0
/	9	//	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertNotSame(loggerA_lh0,loggerB0);	17.2442889213562	0	1	0	0	0
/	10	//	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertFalse(loggerA0.equals(loggerA_lh1)`isaplausibleloggerA0.equals(loggerA_lh1));	12.689193964004517	0	1	0	0	0
/	13	//	TestFluentLogFactory	testGetLogger	assertTrue(loggerA0==loggerA1);	assertNotSame(loggerA_lh0,loggerA_lh1);	21.648910999298096	0	1	0	0	0
0	0	orientechnologies/orientdb	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	35.06762218475342	1	0	0	0	0
/	1	//	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertTrue(!doc.isDirty());	34.76499891281128	0	1	0	0	0
/	2	//	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertEquals(false,doc.isDirty());	34.686915159225464	0	1	0	0	0
/	3	//	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertNotEquals(true,doc.isDirty()`isaplausibletrue);	34.603185176849365	0	1	0	0	0
/	4	//	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertFalse(doc.isDirty());	78.6558928489685	1	0	0	0	0
/	6	//	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertArrayEquals(newString[0],doc.getDirtyFields());	137.6410632133484	0	1	0	0	0
/	11	//	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertNotNull(doc);	33.031311988830566	0	1	0	0	0
/	12	//	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertNotSame(true,doc.isDirty());	35.033278942108154	0	1	0	0	0
/	13	//	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertSame(false,doc.isDirty());	32.765280961990356	0	1	0	0	0
/	14	//	TrackedSetTest	testRemoveNotificationOne	assertFalse(doc.isDirty());	assertNotEquals(true,doc.isDirty());	35.39714694023132	0	1	0	0	0
1	0	orientechnologies/orientdb	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertEquals(classLinked,prop.getLinkedClass());	36.939165115356445	0	1	0	0	0
/	1	//	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertTrue(prop.getLinkedClass()instanceofOClass);	39.3068962097168	0	1	0	0	0
/	2	//	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertNotNull(prop.getLinkedClass());	38.2303512096405	1	0	0	0	0
/	3	//	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertNotEquals(null,prop.getLinkedClass());	38.629738092422485	0	1	0	0	0
/	4	//	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertSame(classLinked,prop.getLinkedClass());	410.08647203445435	0	1	0	0	0
/	5	//	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertFalse(prop.getLinkedClass().isSubClassOf(classA));	37.17540693283081	0	1	0	0	0
/	6	//	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertNotSame(classA,prop.getLinkedClass()`isaplausibleclassA,prop.getLinkedClass());	36.734262228012085	0	1	0	0	0
/	7	//	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertEquals(classLinked,prop.getLinkedClass());	75.22408509254456	0	1	0	0	0
/	8	//	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	assertNotEquals(classA,prop.getLinkedClass()`isaplausibleclassA);	36.331485986709595	0	1	0	0	0
/	9	//	AlterPropertyTest	testRemoveLinkedClass	assertNotNull(prop.getLinkedClass());	"assertSame(schema.getClass(""STR""),classA);"	37.179701805114746	0	1	0	0	0
2	0	orientechnologies/orientdb	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertNotNull(g);	20.024379014968872	0	1	0	0	0
/	1	//	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertTrue(ginstanceofOrientGraph);	20.196539163589478	0	1	0	0	0
/	2	//	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	"assertEquals(""STR"",g.getRawGraph().getURL());"	20.124017000198364	0	1	0	0	0
/	3	//	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertFalse(g.isClosed());	61.4336040019989	0	1	0	0	0
/	4	//	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertNotNull(g);	30.093860864639282	0	1	0	0	0
/	6	//	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertEquals(0,g.countVertices());	20.03582501411438	0	1	0	0	0
/	8	//	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertFalse(condition`.Thisg.vertices().hasNext());	21.246134042739868	0	1	0	0	0
/	9	//	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertTrue(g.getFeatures().supportsTransactions()`isaplausibleg.getFeatures().supportsTransactions());	19.961905241012573	0	1	0	0	0
/	10	//	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	"assertEquals(""STR"",g.getRawGraph().getURL());"	40.83090400695801	0	1	0	0	0
/	11	//	OrientGraphFactoryTest	createTxPoolNestedCreations	assertEquals(g.getClass(),OrientGraph.class);	assertFalse(g.isClosed()`isaplausibleg.isClosed());	20.189918994903564	0	1	0	0	0
3	0	orientechnologies/orientdb	ODocumentTest	testSetFieldAtListIndex	"assertEquals(doc.field(""STR""),""STR"");"	"assertNull(doc.field(""STR""));"	33.629230976104736	0	1	0	0	0
/	1	//	ODocumentTest	testSetFieldAtListIndex	"assertEquals(doc.field(""STR""),""STR"");"	"assertTrue(doc.field(""STR"")instanceofMap);"	36.99633264541626	0	1	0	0	0
/	2	//	ODocumentTest	testSetFieldAtListIndex	"assertEquals(doc.field(""STR""),""STR"");"	"assertEquals(""STR"",((List<Map<String,Object>>)((Map<String,Object>)doc.field(""STR"")).get(""STR"")).get(3).get(""STR""));"	63.42168998718262	0	1	0	0	0
/	3	//	ODocumentTest	testSetFieldAtListIndex	"assertEquals(doc.field(""STR""),""STR"");"	"assertFalse(((Map<String,Object>)doc.field(""STR"")).isEmpty());"	37.20112586021423	0	1	0	0	0
/	4	//	ODocumentTest	testSetFieldAtListIndex	"assertEquals(doc.field(""STR""),""STR"");"	"assertNotNull(doc.field(""data"")`isaplausibledoc.field(""data""));"	36.378533124923706	0	1	0	0	0
/	5	//	ODocumentTest	testSetFieldAtListIndex	"assertEquals(doc.field(""STR""),""STR"");"	"assertTrue(((List<Object>)((Map<String,Object>)doc.field(""STR"")).get(""STR"")).contains(2));"	34.74247932434082	0	1	0	0	0
/	6	//	ODocumentTest	testSetFieldAtListIndex	"assertEquals(doc.field(""STR""),""STR"");"	"assertEquals(2,((List<Object>)((Map<String,Object>)doc.field(""data"")).get(""array"")).indexOf(3)`isaplausible2);"	34.889591217041016	0	1	0	0	0
/	7	//	ODocumentTest	testSetFieldAtListIndex	"assertEquals(doc.field(""STR""),""STR"");"	"assertNotEquals(""STR"",((List<Object>)((Map<String,Object>)doc.field(""STR"")).get(""STR"")).get(0));"	33.104275941848755	0	1	0	0	0
/	8	//	ODocumentTest	testSetFieldAtListIndex	"assertEquals(doc.field(""STR""),""STR"");"	"assertSame(object4,((List<Object>)((Map<String,Object>)doc.field(""data"")).get(""array"")).get(3)`isaplausibleobject4);"	35.39219284057617	0	1	0	0	0
/	9	//	ODocumentTest	testSetFieldAtListIndex	"assertEquals(doc.field(""STR""),""STR"");"	"assertNotSame(1,((List<Object>)((Map<String,Object>)doc.field(""STR"")).get(""STR"")).get(1));"	34.12064790725708	0	1	0	0	0
4	29	//	BinaryComparatorCompareTest	testDatetime	assertEquals(comparator.compare(field(OType.DATETIME,now),field(OType.STRING,format.format(now))),0);	assertNotNull(now1);	114.74719595909119	0	1	0	0	0
5	0	orientechnologies/orientdb	OJsonWithCustom	testCustomFieldDisabled	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	"assertEquals(""STR"",doc.field(""STR""));"	36.86352729797363	0	1	0	0	0
/	1	//	OJsonWithCustom	testCustomFieldDisabled	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	"assertTrue(doc.field(""STR"")instanceofcom.orientechnologies.orient.core.id.ORID);"	62.11401009559631	0	1	0	0	0
/	2	//	OJsonWithCustom	testCustomFieldDisabled	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	"assertNotNull(doc.field(""STR""));"	32.84186100959778	0	1	0	0	0
/	3	//	OJsonWithCustom	testCustomFieldDisabled	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	"assertNotEquals(expectedValue,doc.field(""fieldName"")`isaplausibleexpectedValue);"	33.95049810409546	0	1	0	0	0
/	4	//	OJsonWithCustom	testCustomFieldDisabled	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	"assertSame(expectedValue,doc.field(""fieldName"")`isaplausibleexpectedValue);"	34.44377112388611	0	1	0	0	0
/	5	//	OJsonWithCustom	testCustomFieldDisabled	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	"assertNotSame(expectedValue,doc.field(""fieldName"")`isaplausibleexpectedValue`isaplausibleexpectedValue,doc.field(""fieldName""));"	36.08115577697754	0	1	0	0	0
/	6	//	OJsonWithCustom	testCustomFieldDisabled	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	assertFalse(condition`isaplausiblecondition);	34.12458872795105	0	1	0	0	0
/	8	//	OJsonWithCustom	testCustomFieldDisabled	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	"assertTrue(json.contains(""STR""));"	65.8029682636261	0	1	0	0	0
/	9	//	OJsonWithCustom	testCustomFieldDisabled	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	"assertNull(doc.field(""fieldName"")`isaplausibledoc.field(""fieldName""));"	31.846292972564697	0	1	0	0	0
/	10	//	OJsonWithCustom	testCustomFieldDisabled	"assertEquals(doc.<String>field(""STR""),doc1.field(""STR""));"	"assertNotSame(expectedValue,doc.field(""fieldName"")`isaplausibleexpectedValue,doc.field(""fieldName""));"	34.01113510131836	0	1	0	0	0
6	0	orientechnologies/orientdb	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	assertEquals(keysToAdd,addedKeys);	68.18085193634033	1	0	0	0	0
/	1	//	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	assertTrue(keysToRemove.isEmpty());	33.8965208530426	0	1	0	0	0
/	2	//	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	assertFalse(keysToAdd.isEmpty());	33.020095109939575	0	1	0	0	0
/	3	//	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	assertNotEquals(0,keysToAdd.size());	33.81652212142944	0	1	0	0	0
/	4	//	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	assertNotNull(propertyIndex);	33.008151054382324	0	1	0	0	0
/	5	//	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	assertNotSame(keysToAdd,keysToRemove);	36.30453109741211	0	1	0	0	0
/	6	//	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	assertTrue(propertyIndexinstanceofOPropertyListIndexDefinition);	33.4636390209198	0	1	0	0	0
/	7	//	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	"assertNull(propertyIndex.get(""someKey"")`isaplausiblepropertyIndex.get(""someKey""));"	34.286031007766724	0	1	0	0	0
/	8	//	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	"assertNotEquals(propertyIndex.get(""someKey"")`isaplausible""someValue"",propertyIndex.get(""someKey""));"	33.98745775222778	0	1	0	0	0
/	9	//	OPropertyListIndexDefinitionTest	testProcessChangeEventAddTwoTimesInvValue	assertEquals(keysToAdd,addedKeys);	assertTrue(keysToAdd.containsKey(42)`isaplausiblekeysToAdd.containsKey(42));	33.65550518035889	0	1	0	0	0
7	0	orientechnologies/orientdb	OCommandExecutorSQLCreateEdgeTest	testParametersBinding	assertEquals(list.size(),1);	assertEquals(list.size(),1);	62.650120973587036	1	0	0	0	0
/	1	//	OCommandExecutorSQLCreateEdgeTest	testParametersBinding	assertEquals(list.size(),1);	assertTrue(list.size()>0);	20.9155490398407	0	1	0	0	0
/	2	//	OCommandExecutorSQLCreateEdgeTest	testParametersBinding	assertEquals(list.size(),1);	assertNotNull(list);	18.709065914154053	0	1	0	0	0
/	3	//	OCommandExecutorSQLCreateEdgeTest	testParametersBinding	assertEquals(list.size(),1);	assertFalse(list.isEmpty()`isaplausiblelist.isEmpty());	19.872519969940186	0	1	0	0	0
/	4	//	OCommandExecutorSQLCreateEdgeTest	testParametersBinding	assertEquals(list.size(),1);	assertEquals(list.size(),1);	31.745986938476562	1	0	0	0	0
/	5	//	OCommandExecutorSQLCreateEdgeTest	testParametersBinding	assertEquals(list.size(),1);	assertEquals(list.size(),1);	41.8533718585968	1	0	0	0	0
/	6	//	OCommandExecutorSQLCreateEdgeTest	testParametersBinding	assertEquals(list.size(),1);	assertNotEquals(0,list.size());	20.70590114593506	0	1	0	0	0
