ClassName	TestName	TrueOracle	GenOracle	Correct
Yuv420pToRgbTest	testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertTrue(out.getPlaneData(0).length>0);	0
Yuv420pToRgbTest	testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertTrue(out.getPlaneData(0)!=null&&out.getPlaneData(0).length>0);	0
Yuv420pToRgbTest	testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertEquals(4,out.getWidth());	0
Yuv420pToRgbTest	testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertEquals(4,out.getHeight());	0
Yuv420pToRgbTest	testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertTrue(out.getColorSpace()==ColorSpace.RGB);	0
Yuv420pToRgbTest	testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertTrue(out.getLowBitsNum()>=0);	0
Yuv420pToRgbTest	testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertNotEquals(0,out.getLowBitsNum());	0
Yuv420pToRgbTest	testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertNotNull(out.getLowBits());	0
Yuv420pToRgbTest	testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertNotEquals(0,out.getLowBits()[0].length);	0
TextExtractorTest	testExclusionCase	assertEquals("STR",text);	assertEquals("STR",text.replaceAll("STR","STR"));	0
TextExtractorTest	testExclusionCase	assertEquals("STR",text);	assertFalse(text.isEmpty());	0
TextExtractorTest	testExclusionCase	assertEquals("STR",text);	assertNotEquals(0,text.length());	0
TextExtractorTest	testExclusionCase	assertEquals("STR",text);	assertNotNull(text);	0
TextExtractorTest	testExclusionCase	assertEquals("STR",text);	assertTrue(text.length()>0);	0
TextExtractorTest	testExclusionCase	assertEquals("STR",text);	assertNotEquals("STR",text);	0
TextExtractorTest	testExclusionCase	assertEquals("STR",text);	assertNotSame("STR",text);	0
TextExtractorTest	testExclusionCase	assertEquals("STR",text);	assertTrue(!text.isBlank());	0
TextExtractorTest	testExclusionCase	assertEquals("STR",text);	assertNotEquals(null,text);	0
TextExtractorTest	testExclusionCase	assertEquals("STR",text);	assertTrue(text.contains("STR"));	0
MetadataFilterTest	testFilterNoMD	assertEquals(url.toExternalForm(),filterResult);	assertNotNull(filterResult);	0
MetadataFilterTest	testFilterNoMD	assertEquals(url.toExternalForm(),filterResult);	assertFalse(filterResult.isEmpty());	0
MetadataFilterTest	testFilterNoMD	assertEquals(url.toExternalForm(),filterResult);	assertNotEquals("STR",filterResult);	0
MetadataFilterTest	testFilterNoMD	assertEquals(url.toExternalForm(),filterResult);	assertTrue(filterResult.startsWith("STR"));	0
MetadataFilterTest	testFilterNoMD	assertEquals(url.toExternalForm(),filterResult);	assertTrue(filterResult.contains("STR"));	0
MetadataFilterTest	testFilterNoMD	assertEquals(url.toExternalForm(),filterResult);	assertEquals("STR",filterResult);	0
MetadataFilterTest	testFilterNoMD	assertEquals(url.toExternalForm(),filterResult);	assertNotSame(url.toExternalForm(),filterResult);	0
MetadataFilterTest	testFilterNoMD	assertEquals(url.toExternalForm(),filterResult);	assertTrue(filterResult.endsWith("STR"));	0
MetadataFilterTest	testFilterNoMD	assertEquals(url.toExternalForm(),filterResult);	assertEquals("STR",filterResult);	0
MetadataFilterTest	testFilterNoMD	assertEquals(url.toExternalForm(),filterResult);	assertNotEquals("STR",filterResult);	0
BasicIndexingTest	testOtherHostCanonicalURL	assertEquals("STR",fields.get("STR"));	assertFalse(fields.containsKey("STR"));	0
BasicIndexingTest	testOtherHostCanonicalURL	assertEquals("STR",fields.get("STR"));	assertTrue(fields.containsKey("STR"));	0
BasicIndexingTest	testOtherHostCanonicalURL	assertEquals("STR",fields.get("STR"));	assertTrue(fields.size()>0);	0
BasicIndexingTest	testOtherHostCanonicalURL	assertEquals("STR",fields.get("STR"));	assertNotNull(fields);	0
BasicIndexingTest	testOtherHostCanonicalURL	assertEquals("STR",fields.get("STR"));	assertNotEquals(0,fields.size());	0
BasicIndexingTest	testOtherHostCanonicalURL	assertEquals("STR",fields.get("STR"));	assertFalse(fields.isEmpty());	0
BasicIndexingTest	testOtherHostCanonicalURL	assertEquals("STR",fields.get("STR"));	assertNotNull(fields.get("STR"));	0
BasicIndexingTest	testOtherHostCanonicalURL	assertEquals("STR",fields.get("STR"));	assertEquals("STR",metadata.getValues("STR")[0]);	0
BasicIndexingTest	testOtherHostCanonicalURL	assertEquals("STR",fields.get("STR"));	assertNull(fields.get("STR"));	0
BasicIndexingTest	testOtherHostCanonicalURL	assertEquals("STR",fields.get("STR"));	assertNotSame(0,fields.size());	0
MoneyToStrTest	checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertNotNull(moneyToStrCustom.convert(123.45));	0
MoneyToStrTest	checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertNotEquals("STR",moneyToStrCustom.convert(123.45));	0
MoneyToStrTest	checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertTrue(!moneyToStrCustom.convert(123.45).isEmpty());	0
MoneyToStrTest	checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertTrue(moneyToStrCustom.convert(123.45).length()>0);	0
MoneyToStrTest	checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertNotEquals("STR",moneyToStrCustom.convert(123.45));	0
MoneyToStrTest	checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertFalse(moneyToStrCustom.convert(123.45).contains("STR"));	0
MoneyToStrTest	checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertNotEquals(null,moneyToStrCustom.convert(123.45));	0
MoneyToStrTest	checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertNotSame("STR",moneyToStrCustom.convert(123.45));	0
MoneyToStrTest	checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertTrue(!moneyToStrCustom.convert(123.45).isEmpty());	0
MoneyToStrTest	checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertNotEquals("STR",moneyToStrCustom.convert(123.45));	0
MoneyToStrTest	checkEURRUS	assertEquals("STR",moneyToStrEURRUS.convert(V_300D));	assertNotNull(moneyToStrEURRUS.convert(100.00));	0
MoneyToStrTest	checkEURRUS	assertEquals("STR",moneyToStrEURRUS.convert(V_300D));	assertNotNull(moneyToStrEURRUS.convert(75.50));	0
MoneyToStrTest	checkEURRUS	assertEquals("STR",moneyToStrEURRUS.convert(V_300D));	assertNotNull(moneyToStrUSDENG.convert(123.45));	0
MoneyToStrTest	checkEURRUS	assertEquals("STR",moneyToStrEURRUS.convert(V_300D));	assertNotNull(moneyToStrUAHRUS.convert(50.25));	0
MoneyToStrTest	checkEURRUS	assertEquals("STR",moneyToStrEURRUS.convert(V_300D));	assertNotEquals("STR",moneyToStrUAHENG.convert(75.50));	0
MoneyToStrTest	checkEURRUS	assertEquals("STR",moneyToStrEURRUS.convert(V_300D));	assertNotEquals("STR",moneyToStrUAHENG.convert(123.45));	0
MoneyToStrTest	checkEURRUS	assertEquals("STR",moneyToStrEURRUS.convert(V_300D));	assertNotEquals(0,moneyToStrUSDENG.convert(50.75).length());	0
MoneyToStrTest	checkEURRUS	assertEquals("STR",moneyToStrEURRUS.convert(V_300D));	assertTrue(moneyToStrUSDENG.convert((double)100.0f).contains("STR"));	0
MoneyToStrTest	checkEURRUS	assertEquals("STR",moneyToStrEURRUS.convert(V_300D));	assertNotEquals(0,moneyToStrRUR.convert(99.99).length());	0
MoneyToStrTest	checkEURRUS	assertEquals("STR",moneyToStrEURRUS.convert(V_300D));	assertNotEquals(0,moneyToStrUAHRUS.convert(99.99).length());	0
PuzzleTest	puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertEquals(4,c.getBlankIndex());	1
PuzzleTest	puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertTrue(c.getBlankIndex()>=0);	0
PuzzleTest	puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertNotNull(c);	0
PuzzleTest	puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertNotEquals(-1,c.getBlankIndex());	0
PuzzleTest	puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertEquals(false,c.getBlankIndex()<0);	0
PuzzleTest	puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertNotEquals(5,c.getBlankIndex());	0
PuzzleTest	puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertTrue(c.getBlankIndex()>=0&&c.getBlankIndex()<c.getCells().length);	0
PuzzleTest	puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertNotEquals(3,c.getBlankIndex());	0
PuzzleTest	puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertNotEquals(2,c.getBlankIndex());	0
PuzzleTest	puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertTrue(c.getBlankIndex()!=3);	0
EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	assertNotEquals("STR",m.markdown("STR"));	0
EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	assertEquals("STR",m.markdown(null).trim());	0
EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	assertEquals(getStringBetween("STR","STR","STR"),m.markdown("STR"));	0
EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	assertTrue(m.markdown("STR").endsWith("STR"));	0
EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	assertTrue("STR".equals(Objects.requireNonNull(m.markdown("STR"))));	0
EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	assertNotEquals("STR",m.markdown("STR"));	0
EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	assertTrue(!m.markdown("STR").matches("STR"));	0
EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	assertNotEquals("STR",m.markdown("STR"));	0
EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	assertNotEquals("STR",m.markdown("STR"));	0
EdgeCases	testSpaces	assertEquals("STR",m.markdown("STR"));	assertTrue(m.markdown("STR").startsWith("STR"));	0
TravisTest	testGetPullRequest	assertEquals("STR",newTravis(env()).getPullRequest());	assertEquals("STR","STR");	0
PerMessageDeflateExtensionTest	testGetInflater	assertEquals(deflateExtension.getInflater().getRemaining(),newInflater(true).getRemaining());	assertNotNull(deflateExtension.getInflater());	0
PerMessageDeflateExtensionTest	testGetInflater	assertEquals(deflateExtension.getInflater().getRemaining(),newInflater(true).getRemaining());	assertFalse(deflateExtension.getInflater().finished());	0
PerMessageDeflateExtensionTest	testGetInflater	assertEquals(deflateExtension.getInflater().getRemaining(),newInflater(true).getRemaining());	assertNotNull(deflateExtension);	0
PerMessageDeflateExtensionTest	testGetInflater	assertEquals(deflateExtension.getInflater().getRemaining(),newInflater(true).getRemaining());	assertNotNull(deflateExtension.toString());	0
PerMessageDeflateExtensionTest	testGetInflater	assertEquals(deflateExtension.getInflater().getRemaining(),newInflater(true).getRemaining());	assertNotNull(deflateExtension.copyInstance());	0
PerMessageDeflateExtensionTest	testGetInflater	assertEquals(deflateExtension.getInflater().getRemaining(),newInflater(true).getRemaining());	assertNotSame(deflateExtension,deflateExtension.copyInstance());	0
PerMessageDeflateExtensionTest	testGetInflater	assertEquals(deflateExtension.getInflater().getRemaining(),newInflater(true).getRemaining());	assertNotEquals("STR",deflateExtension.toString());	0
PerMessageDeflateExtensionTest	testGetInflater	assertEquals(deflateExtension.getInflater().getRemaining(),newInflater(true).getRemaining());	assertTrue(deflateExtension.isServerNoContextTakeover());	0
PerMessageDeflateExtensionTest	testGetInflater	assertEquals(deflateExtension.getInflater().getRemaining(),newInflater(true).getRemaining());	assertFalse(deflateExtension.isClientNoContextTakeover());	0
PerMessageDeflateExtensionTest	testGetInflater	assertEquals(deflateExtension.getInflater().getRemaining(),newInflater(true).getRemaining());	assertNotNull(deflateExtension);	0
CharsetfunctionsTest	testIsValidUTF8	assertFalse(Charsetfunctions.isValidUTF8(ByteBuffer.wrap(newbyte[]{(byte)128})));	assertTrue(Charsetfunctions.isValidUTF8(ByteBuffer.allocate(0)));	0
CharsetfunctionsTest	testIsValidUTF8	assertFalse(Charsetfunctions.isValidUTF8(ByteBuffer.wrap(newbyte[]{(byte)128})));	assertTrue(Charsetfunctions.isValidUTF8(ByteBuffer.wrap("STR".getBytes())));	0
CharsetfunctionsTest	testIsValidUTF8	assertFalse(Charsetfunctions.isValidUTF8(ByteBuffer.wrap(newbyte[]{(byte)128})));	assertTrue(Charsetfunctions.isValidUTF8(ByteBuffer.wrap("STR".getBytes())));	0
CharsetfunctionsTest	testIsValidUTF8	assertFalse(Charsetfunctions.isValidUTF8(ByteBuffer.wrap(newbyte[]{(byte)128})));	assertTrue(Charsetfunctions.isValidUTF8(ByteBuffer.wrap("STR".getBytes())));	0
CharsetfunctionsTest	testIsValidUTF8	assertFalse(Charsetfunctions.isValidUTF8(ByteBuffer.wrap(newbyte[]{(byte)128})));	assertTrue(Charsetfunctions.isValidUTF8(ByteBuffer.wrap("STR".getBytes())));	0
CharsetfunctionsTest	testIsValidUTF8	assertFalse(Charsetfunctions.isValidUTF8(ByteBuffer.wrap(newbyte[]{(byte)128})));	assertTrue(Charsetfunctions.isValidUTF8(ByteBuffer.wrap("STR".getBytes())));	0
CharsetfunctionsTest	testIsValidUTF8	assertFalse(Charsetfunctions.isValidUTF8(ByteBuffer.wrap(newbyte[]{(byte)128})));	assertTrue(Charsetfunctions.isValidUTF8(ByteBuffer.wrap("STR".getBytes())));	0
CharsetfunctionsTest	testIsValidUTF8	assertFalse(Charsetfunctions.isValidUTF8(ByteBuffer.wrap(newbyte[]{(byte)128})));	assertTrue(Charsetfunctions.isValidUTF8(ByteBuffer.wrap("STR".getBytes())));	0
CharsetfunctionsTest	testIsValidUTF8	assertFalse(Charsetfunctions.isValidUTF8(ByteBuffer.wrap(newbyte[]{(byte)128})));	assertTrue(Charsetfunctions.isValidUTF8(ByteBuffer.wrap("STR".getBytes())));	0
CharsetfunctionsTest	testIsValidUTF8	assertFalse(Charsetfunctions.isValidUTF8(ByteBuffer.wrap(newbyte[]{(byte)128})));	assertTrue(Charsetfunctions.isValidUTF8(ByteBuffer.wrap("STR".getBytes())));	0
MorphologyTest	ts	assertTrue(nopūsts.isRecognized());	assertEquals(true,nopūsts.isRecognized());	0
MorphologyTest	ts	assertTrue(nopūsts.isRecognized());	assertTrue(nopūsts.isRecognized());	1
MorphologyTest	ts	assertTrue(nopūsts.isRecognized());	assertNotNull(nopūsts.getBestWordform());	0
MorphologyTest	ts	assertTrue(nopūsts.isRecognized());	assertNotNull(nopūsts);	0
MorphologyTest	ts	assertTrue(nopūsts.isRecognized());	assertNotEquals(null,nopūsts.getBestWordform());	0
MorphologyTest	ts	assertTrue(nopūsts.isRecognized());	assertNotNull(nopūsts.getBestWordform());	0
MorphologyTest	ts	assertTrue(nopūsts.isRecognized());	assertTrue(nopūsts.getBestWordform()!=null);	0
MorphologyTest	ts	assertTrue(nopūsts.isRecognized());	assertNotNull(nopūsts);	0
JMXRemoteUrlConnectionFactoryTest	testGetSetLog	assertNotNull(this.factory.getLog());	assertNotNull(factory.getLog());	0
JMXRemoteUrlConnectionFactoryTest	testGetSetLog	assertNotNull(this.factory.getLog());	assertSame(factory.getLog(),factory.getLog());	0
JMXRemoteUrlConnectionFactoryTest	testGetSetLog	assertNotNull(this.factory.getLog());	assertNotSame(mockLog,factory.getLog());	0
InstallFeatureUtilTest	testCombineToSet	assertEquals(5,result.size());	assertNotEquals(4,result.size());	0
InstallFeatureUtilTest	testCombineToSet	assertEquals(5,result.size());	assertTrue(result.contains("STR"));	0
InstallFeatureUtilTest	testCombineToSet	assertEquals(5,result.size());	assertEquals(5,result.size());	1
InstallFeatureUtilTest	testCombineToSet	assertEquals(5,result.size());	assertTrue(result.contains("STR"));	0
InstallFeatureUtilTest	testCombineToSet	assertEquals(5,result.size());	assertNotSame(a,result);	0
InstallFeatureUtilTest	testCombineToSet	assertEquals(5,result.size());	assertNotNull(result);	0
InstallFeatureUtilTest	testCombineToSet	assertEquals(5,result.size());	assertNotEquals(0,result.size());	0
InstallFeatureUtilTest	testCombineToSet	assertEquals(5,result.size());	assertTrue(result.contains("STR"));	0
InstallFeatureUtilTest	testCombineToSet	assertEquals(5,result.size());	assertEquals(5,result.size());	1
InstallFeatureUtilTest	testCombineToSet	assertEquals(5,result.size());	assertTrue(result.size()>0);	0
ClassCustomSerializerTest	testNormalCustomSerializer	assertEquals(RequestBody.DEFAULT_SERVER_RETURN_STR+"STR",ret);	assertNotNull(ret);	0
ClassCustomSerializerTest	testNormalCustomSerializer	assertEquals(RequestBody.DEFAULT_SERVER_RETURN_STR+"STR",ret);	assertNotNull(ret);	0
ClassCustomSerializerTest	testNormalCustomSerializer	assertEquals(RequestBody.DEFAULT_SERVER_RETURN_STR+"STR",ret);	assertNotNull(ret);	0
ClassCustomSerializerTest	testNormalCustomSerializer	assertEquals(RequestBody.DEFAULT_SERVER_RETURN_STR+"STR",ret);	assertNotNull(ret);	0
RpcConfigManagerTest	testSystemSettings	assertTrue(RpcConfigManager.dispatch_msg_list_in_default_executor());	assertFalse(false);	0
RpcConfigManagerTest	testSystemSettings	assertTrue(RpcConfigManager.dispatch_msg_list_in_default_executor());	assertTrue(com.alipay.remoting.rpc.RpcConfigManager.dispatch_msg_list_in_default_executor());	0
RpcConfigManagerTest	testSystemSettings	assertTrue(RpcConfigManager.dispatch_msg_list_in_default_executor());	assertEquals(true,RpcConfigManager.dispatch_msg_list_in_default_executor());	0
RpcConfigManagerTest	testSystemSettings	assertTrue(RpcConfigManager.dispatch_msg_list_in_default_executor());	assertNotNull(RpcConfigManager.dispatch_msg_list_in_default_executor());	0
RpcConfigManagerTest	testSystemSettings	assertTrue(RpcConfigManager.dispatch_msg_list_in_default_executor());	assertNotEquals(false,RpcConfigManager.dispatch_msg_list_in_default_executor());	0
RpcConfigManagerTest	testSystemSettings	assertTrue(RpcConfigManager.dispatch_msg_list_in_default_executor());	assertTrue(RpcConfigManager.dispatch_msg_list_in_default_executor());	1
RpcConfigManagerTest	testSystemSettings	assertTrue(RpcConfigManager.dispatch_msg_list_in_default_executor());	assertNotSame(false,RpcConfigManager.dispatch_msg_list_in_default_executor());	0
RpcConfigManagerTest	testSystemSettings	assertTrue(RpcConfigManager.dispatch_msg_list_in_default_executor());	assertSame(true,RpcConfigManager.dispatch_msg_list_in_default_executor());	0
OETLJsonExtractorTest	testEmptyCollection	assertEquals(0,getResult().size());	assertNotNull(proc);	0
OETLJsonExtractorTest	testEmptyCollection	assertEquals(0,getResult().size());	assertNotEquals(0,proc.hashCode());	0
OETLJsonExtractorTest	testEmptyCollection	assertEquals(0,getResult().size());	assertNotEquals(0,proc.toString().length());	0
OETLJsonExtractorTest	testEmptyCollection	assertEquals(0,getResult().size());	assertTrue(proc.toString().contains("STR"));	0
OETLJsonExtractorTest	testEmptyCollection	assertEquals(0,getResult().size());	assertNotNull(proc);	0
OETLJsonExtractorTest	testEmptyCollection	assertEquals(0,getResult().size());	assertNotNull(proc);	0
OMatchStatementExecutionTest	testOptional3	assertEquals(1,qResult.size());	assertNotNull(qResult);	0
OMatchStatementExecutionTest	testOptional3	assertEquals(1,qResult.size());	assertTrue(!qResult.isEmpty());	0
OMatchStatementExecutionTest	testOptional3	assertEquals(1,qResult.size());	assertEquals(1,qResult.size());	1
OMatchStatementExecutionTest	testOptional3	assertEquals(1,qResult.size());	assertFalse(qResult.isEmpty());	0
OMatchStatementExecutionTest	testOptional3	assertEquals(1,qResult.size());	assertNotEquals(0,qResult.size());	0
OMatchStatementExecutionTest	testOptional3	assertEquals(1,qResult.size());	assertTrue(qResult.size()>0);	0
OMatchStatementExecutionTest	testOptional3	assertEquals(1,qResult.size());	assertNotSame(0,qResult.size());	0
OMatchStatementExecutionTest	testOptional3	assertEquals(1,qResult.size());	assertSame(1,qResult.size());	0
ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	assertNotNull(manager.getNewRecords());	0
ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	assertFalse(manager.getNewRecords().isEmpty());	0
ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	assertTrue(manager.getNewRecords().contains(doc));	0
ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	assertEquals(2,manager.getNewRecords().size());	1
ODirtyManagerTest	testLink	assertEquals(2,manager.getNewRecords().size());	assertNotEquals(0,manager.getNewRecords().size());	0
